ts_micro,frame,btn,speed
1562551967659,368,107,50
1562551967695,369,107,50
1562551967728,370,107,50
1562551967778,371,107,50
1562551967809,372,107,50
1562551967840,373,107,50
1562551967885,374,107,50
1562551967926,375,107,50
1562551967967,376,107,50
1562551968001,377,107,50
1562551968052,378,107,50
1562551968082,379,107,50
1562551968114,380,107,50
1562551968161,381,107,50
1562551968193,382,107,50
1562551968240,383,107,50
1562551968274,384,107,50
1562551968323,385,107,50
1562551968353,386,107,50
1562551968416,387,107,50
1562551968449,388,107,50
1562551968468,389,107,50
1562551968508,390,107,50
1562551968546,391,107,50
1562551968594,392,107,50
1562551968627,393,107,50
1562551968672,394,107,50
1562551968704,395,107,50
1562551968737,396,107,50
1562551968786,397,107,50
1562551968816,398,107,50
1562551968865,399,107,50
1562551968898,400,107,50
1562551968946,401,107,50
1562551968979,402,107,50
1562551969012,403,107,50
1562551969055,404,107,50
1562551969091,405,107,50
1562551969139,406,107,50
1562551969176,407,107,50
1562551969234,408,107,50
1562551969267,409,107,50
1562551969280,410,107,50
1562551969329,411,107,50
1562551969361,412,107,50
1562551969409,413,107,50
1562551969443,414,107,50
1562551969488,415,107,50
1562551969520,416,107,50
1562551969554,417,107,50
1562551969601,418,107,50
1562551969634,419,107,50
1562551969681,420,107,50
1562551969722,421,107,50
1562551969758,422,107,50
1562551969813,423,107,50
1562551969829,424,107,50
1562551969875,425,107,50
1562551969911,426,107,50
1562551969954,427,107,50
1562551970006,428,107,50
1562551970056,429,107,50
1562551970085,430,107,50
1562551970117,431,107,50
1562551970151,432,107,50
1562551970181,433,107,50
1562551970222,434,107,50
1562551970257,435,107,50
1562551970309,436,107,50
1562551970339,437,107,50
1562551970382,438,107,50
1562551970421,439,107,50
1562551970453,440,107,50
1562551970498,441,107,50
1562551970530,442,107,50
1562551970583,443,107,50
1562551970614,444,107,50
1562551970656,445,107,50
1562551970687,446,107,50
1562551970721,447,107,50
1562551970770,448,107,50
1562551970819,449,107,50
1562551970864,450,107,50
1562551970890,451,107,50
1562551970929,452,107,50
1562551970962,453,107,50
1562551970993,454,107,50
1562551971044,455,107,50
1562551971079,456,107,50
1562551971122,457,107,50
1562551971150,458,107,50
1562551971202,459,107,50
1562551971234,460,107,50
1562551971267,461,107,50
1562551971318,462,107,50
1562551971349,463,107,50
1562551971393,464,107,50
1562551971426,465,107,50
1562551971476,466,107,50
1562551971506,467,107,50
1562551971534,468,107,50
1562551971589,469,107,50
1562551971630,470,107,50
1562551971685,471,107,50
1562551971710,472,107,50
1562551971759,473,107,50
1562551971779,474,107,50
1562551971826,475,107,50
1562551971858,476,107,50
1562551971890,477,107,50
1562551971936,478,107,50
1562551971973,479,107,50
1562551972019,480,107,50
1562551972050,481,107,50
1562551972095,482,107,50
1562551972131,483,107,50
1562551972161,484,107,50
1562551972214,485,107,50
1562551972247,486,107,50
1562551972290,487,107,50
1562551972321,488,107,50
1562551972372,489,107,50
1562551972427,490,107,50
1562551972456,491,107,50
1562551972497,492,107,50
1562551972518,493,107,50
1562551972559,494,107,50
1562551972593,495,107,50
1562551972644,496,107,50
1562551972676,497,107,50
1562551972707,498,107,50
1562551972758,499,107,50
1562551972788,500,107,50
1562551972834,501,107,50
1562551972867,502,107,50
1562551972915,503,107,50
1562551972948,504,107,50
1562551972981,505,107,50
1562551973022,506,107,50
1562551973059,507,107,50
1562551973107,508,107,50
1562551973139,509,107,50
1562551973187,510,107,50
1562551973231,511,107,50
1562551973264,512,107,50
1562551973313,513,107,50
1562551973331,514,107,50
1562551973377,515,107,50
1562551973413,516,107,50
1562551973457,517,107,50
1562551973489,518,107,50
1562551973540,519,107,50
1562551973571,520,107,50
1562551973599,521,107,50
1562551973653,522,107,50
1562551973684,523,107,50
1562551973729,524,107,50
1562551973763,525,107,50
1562551973813,526,107,50
1562551973844,527,107,50
1562551973877,528,107,50
1562551973923,529,107,50
1562551973952,530,107,50
1562551974003,531,107,50
1562551974049,532,107,50
1562551974095,533,107,50
1562551974122,534,107,50
1562551974150,535,107,50
1562551974196,536,107,50
1562551974227,537,107,50
1562551974277,538,107,50
1562551974308,539,107,50
1562551974340,540,107,50
1562551974382,541,107,50
1562551974418,542,107,50
1562551974467,543,107,50
1562551974500,544,107,50
1562551974549,545,107,50
1562551974582,546,107,50
1562551974625,547,107,50
1562551974659,548,107,50
1562551974691,549,107,50
1562551974740,550,107,50
1562551974773,551,107,50
1562551974821,552,107,50
1562551974866,553,107,50
1562551974912,554,107,50
1562551974942,555,107,50
1562551974966,556,107,50
1562551975010,557,107,50
1562551975049,558,107,50
1562551975096,559,107,50
1562551975129,560,107,50
1562551975171,561,107,50
1562551975203,562,107,50
1562551975238,563,107,50
1562551975287,564,107,50
1562551975323,565,107,50
1562551975361,566,107,50
1562551975399,567,107,50
1562551975447,568,107,50
1562551975480,569,107,50
1562551975524,570,107,50
1562551975556,571,107,50
1562551975588,572,107,50
1562551975637,573,107,50
1562551975689,574,107,50
1562551975732,575,107,50
1562551975752,576,107,50
1562551975794,577,107,50
1562551975824,578,107,50
1562551975860,579,107,50
1562551975909,580,107,50
1562551975943,581,107,50
1562551975987,582,107,50
1562551976025,583,107,50
1562551976068,584,107,50
1562551976100,585,107,50
1562551976141,586,107,50
1562551976183,587,107,50
1562551976216,588,107,50
1562551976258,589,107,50
1562551976289,590,107,50
1562551976340,591,107,50
1562551976373,592,107,50
1562551976407,593,107,50
1562551976466,594,107,50
1562551976504,595,107,50
1562551976543,596,107,50
1562551976565,597,107,50
1562551976614,598,107,50
1562551976644,599,107,50
1562551976677,600,107,50
1562551976724,601,107,50
1562551976753,602,107,50
1562551976803,603,107,50
1562551976837,604,107,50
1562551976887,605,107,50
1562551976922,606,107,50
1562551976954,607,107,50
1562551976998,608,107,50
1562551977030,609,107,50
1562551977079,610,107,50
1562551977112,611,107,50
1562551977155,612,107,50
1562551977188,613,107,50
1562551977233,614,107,50
1562551977283,615,107,50
1562551977318,616,107,50
1562551977355,617,107,50
1562551977382,618,107,50
1562551977428,619,107,50
1562551977461,620,107,50
1562551977508,621,107,50
1562551977540,622,107,50
1562551977575,623,107,50
1562551977621,624,107,50
1562551977656,625,107,50
1562551977696,626,107,50
1562551977733,627,107,50
1562551977779,628,107,50
1562551977811,629,107,50
1562551977844,630,107,50
1562551977893,631,107,50
1562551977925,632,107,50
1562551977973,633,107,50
1562551978021,634,107,50
1562551978054,635,107,50
1562551978101,636,107,50
1562551978132,637,107,50
1562551978163,638,107,50
1562551978198,639,107,50
1562551978243,640,107,50
1562551978277,641,107,50
1562551978325,642,107,50
1562551978357,643,107,50
1562551978391,644,107,50
1562551978437,645,107,50
1562551978469,646,107,50
1562551978516,647,107,50
1562551978551,648,107,50
1562551978597,649,107,50
1562551978627,650,107,50
1562551978664,651,107,50
1562551978711,652,107,50
1562551978743,653,107,50
1562551978789,654,107,50
1562551978825,655,107,50
1562551978887,656,107,50
1562551978924,657,107,50
1562551978956,658,107,50
1562551978980,659,107,50
1562551979012,660,107,50
1562551979061,661,107,50
1562551979094,662,107,50
1562551979140,663,107,50
1562551979178,664,107,50
1562551979223,665,107,50
1562551979255,666,107,50
1562551979285,667,107,50
1562551979333,668,107,50
1562551979366,669,107,50
1562551979414,670,107,50
1562551979448,671,107,50
1562551979493,672,107,50
1562551979527,673,107,50
1562551979555,674,107,50
1562551979608,675,107,50
1562551979641,676,107,50
1562551979696,677,107,50
1562551979749,678,107,50
1562551979782,679,107,50
1562551979797,680,107,50
1562551979827,681,107,50
1562551979883,682,107,50
1562551979915,683,107,50
1562551979956,684,107,50
1562551979989,685,107,50
1562551980039,686,107,50
1562551980073,687,107,50
1562551980104,688,107,50
1562551980148,689,107,50
1562551980185,690,107,50
1562551980229,691,107,50
1562551980261,692,107,50
1562551980314,693,107,50
1562551980344,694,107,50
1562551980377,695,107,50
1562551980420,696,107,50
1562551980454,697,107,50
1562551980511,698,107,50
1562551980546,699,107,50
1562551980588,700,107,50
1562551980614,701,107,50
1562551980646,702,107,50
1562551980691,703,107,50
1562551980725,704,107,50
1562551980776,705,107,50
1562551980809,706,107,50
1562551980853,707,107,50
1562551980887,708,107,50
1562551980920,709,107,50
1562551980961,710,107,50
1562551980997,711,107,50
1562551981051,712,107,50
1562551981082,713,107,50
1562551981124,714,107,50
1562551981158,715,107,50
1562551981206,716,107,50
1562551981239,717,107,50
1562551981272,718,107,50
1562551981340,719,107,50
1562551981382,720,107,50
1562551981400,721,107,50
1562551981427,722,107,50
1562551981480,723,107,50
1562551981512,724,107,50
1562551981548,725,107,50
1562551981591,726,107,50
1562551981623,727,107,50
1562551981668,728,107,50
1562551981701,729,107,50
1562551981750,730,107,50
1562551981787,731,107,50
1562551981815,732,107,50
1562551981861,733,107,50
1562551981890,734,107,50
1562551981941,735,107,50
1562551981973,736,107,50
1562551982022,737,107,50
1562551982054,738,107,50
1562551982086,739,107,50
1562551982147,740,107,50
1562551982180,741,107,50
1562551982212,742,107,50
1562551982249,743,107,50
1562551982298,744,107,50
1562551982330,745,107,50
1562551982359,746,107,50
1562551982406,747,107,50
1562551982438,748,107,50
1562551982487,749,107,50
1562551982522,750,107,50
1562551982570,751,107,50
1562551982601,752,107,50
1562551982634,753,107,50
1562551982677,754,107,50
1562551982710,755,107,50
1562551982761,756,107,50
1562551982796,757,107,50
1562551982835,758,107,50
1562551982871,759,107,50
1562551982941,760,107,50
1562551982979,761,107,50
1562551983013,762,107,50
1562551983031,763,107,50
1562551983067,764,107,50
1562551983110,765,107,50
1562551983143,766,107,50
1562551983175,767,107,50
1562551983225,768,107,50
1562551983256,769,107,50
1562551983299,770,107,50
1562551983339,771,107,50
1562551983387,772,107,50
1562551983418,773,107,50
1562551983448,774,107,50
1562551983498,775,107,50
1562551983533,776,107,50
1562551983574,777,107,50
1562551983611,778,107,50
1562551983657,779,107,50
1562551983691,780,107,50
1562551983723,781,107,50
1562551983768,782,107,50
1562551983803,783,107,50
1562551983848,784,107,50
1562551983880,785,107,50
1562551983930,786,107,50
1562551983961,787,107,50
1562551984012,788,107,50
1562551984044,789,107,50
1562551984072,790,107,50
1562551984117,791,107,50
1562551984152,792,107,50
1562551984457,793,107,50
1562551984480,794,107,50
1562551984511,795,107,50
1562551984534,796,107,50
1562551984550,797,107,50
1562551984565,798,107,50
1562551984575,799,107,50
1562551984589,800,107,50
1562551984600,801,107,50
1562551984610,802,107,50
1562551984624,803,107,50
1562551984636,804,107,50
1562551984660,805,107,50
1562551984692,806,107,50
1562551984748,807,107,50
1562551984779,808,107,50
1562551984823,809,107,50
1562551984854,810,107,50
1562551984888,811,107,50
1562551984938,812,107,50
1562551984969,813,107,50
1562551985019,814,107,50
1562551985055,815,107,50
1562551985098,816,107,50
1562551985129,817,107,50
1562551985157,818,107,50
1562551985212,819,107,50
1562551985243,820,107,50
1562551985285,821,107,50
1562551985319,822,107,50
1562551985368,823,107,50
1562551985401,824,107,50
1562551985431,825,107,50
1562551985482,826,107,50
1562551985516,827,107,50
1562551985559,828,107,50
1562551985591,829,107,50
1562551985640,830,107,50
1562551985674,831,107,50
1562551985720,832,107,50
1562551985752,833,107,50
1562551985785,834,107,50
1562551985831,835,107,50
1562551985864,836,107,50
1562551985916,837,107,50
1562551985949,838,107,50
1562551986002,839,107,50
1562551986037,840,107,50
1562551986064,841,107,50
1562551986102,842,107,50
1562551986136,843,107,50
1562551986184,844,107,50
1562551986217,845,107,50
1562551986262,846,107,50
1562551986294,847,107,50
1562551986327,848,107,50
1562551986378,849,107,50
1562551986410,850,107,50
1562551986453,851,107,50
1562551986488,852,107,50
1562551986536,853,107,50
1562551986564,854,107,50
1562551986599,855,107,50
1562551986648,856,107,50
1562551986681,857,107,50
1562551986725,858,107,50
1562551986761,859,107,50
1562551986819,860,107,50
1562551986850,861,107,50
1562551986873,862,107,50
1562551986920,863,107,50
1562551986952,864,107,50
1562551986998,865,107,50
1562551987029,866,107,50
1562551987081,867,107,50
1562551987112,868,107,50
1562551987145,869,107,50
1562551987191,870,107,50
1562551987223,871,107,50
1562551987270,872,107,50
1562551987304,873,107,50
1562551987352,874,107,50
1562551987386,875,107,50
1562551987431,876,107,50
1562551987464,877,107,50
1562551987492,878,107,50
1562551987543,879,107,50
1562551987589,880,107,50
1562551987635,881,107,50
1562551987666,882,107,50
1562551987703,883,107,50
1562551987739,884,107,50
1562551987767,885,107,50
1562551987817,886,107,50
1562551987849,887,107,50
1562551987897,888,107,50
1562551987929,889,107,50
1562551987972,890,107,50
1562551988008,891,107,50
1562551988040,892,107,50
1562551988089,893,107,50
1562551988122,894,107,50
1562551988168,895,107,50
1562551988200,896,107,50
1562551988247,897,107,50
1562551988282,898,107,50
1562551988312,899,107,50
1562551988360,900,107,50
1562551988406,901,107,50
1562551988447,902,107,50
1562551988478,903,107,50
1562551988521,904,107,50
1562551988553,905,107,50
1562551988586,906,107,50
1562551988633,907,107,50
1562551988665,908,107,50
1562551988718,909,107,50
1562551988747,910,107,50
1562551988793,911,107,50
1562551988827,912,107,50
1562551988876,913,107,50
1562551988906,914,107,50
1562551988942,915,107,50
1562551988985,916,107,50
1562551989017,917,107,50
1562551989065,918,107,50
1562551989098,919,107,50
1562551989144,920,107,50
1562551989176,921,107,50
1562551989229,922,107,50
1562551989276,923,107,50
1562551989296,924,107,50
1562551989342,925,107,50
1562551989367,926,107,50
1562551989416,927,107,50
1562551989448,928,107,50
1562551989482,929,107,50
1562551989536,930,107,50
1562551989563,931,107,50
1562551989605,932,107,50
1562551989647,933,107,50
1562551989690,934,107,50
1562551989721,935,107,50
1562551989755,936,107,50
1562551989805,937,107,50
1562551989833,938,107,50
1562551989877,939,107,50
1562551989916,940,107,50
1562551989963,941,107,50
1562551990005,942,107,50
1562551990051,943,107,50
1562551990088,944,107,50
1562551990107,945,107,50
1562551990152,946,107,50
1562551990185,947,107,50
1562551990233,948,107,50
1562551990266,949,107,50
1562551990296,950,107,50
1562551990345,951,107,50
1562551990378,952,107,50
1562551990424,953,107,50
1562551990457,954,107,50
1562551990507,955,107,50
1562551990540,956,107,50
1562551990573,957,107,50
1562551990617,958,107,50
1562551990649,959,107,50
1562551990697,960,107,50
1562551990732,961,107,50
1562551990775,962,107,50
1562551990821,963,107,50
1562551990856,964,107,50
1562551990901,965,107,50
1562551990921,966,107,50
1562551990971,967,107,50
1562551991005,968,107,50
1562551991046,969,107,50
1562551991085,970,107,50
1562551991115,971,107,50
1562551991161,972,107,50
1562551991193,973,107,50
1562551991241,974,107,50
1562551991276,975,107,50
1562551991320,976,107,50
1562551991353,977,107,50
1562551991402,978,107,50
1562551991435,979,107,50
1562551991465,980,107,50
1562551991515,981,107,50
1562551991552,982,107,50
1562551991593,983,107,50
1562551991639,984,107,50
1562551991686,985,107,50
1562551991709,986,107,50
1562551991739,987,107,50
1562551991787,988,107,50
1562551991819,989,107,50
1562551991866,990,107,50
1562551991897,991,107,50
1562551991952,992,107,50
1562551991983,993,107,50
1562551992014,994,107,50
1562551992060,995,107,50
1562551992091,996,107,50
1562551992139,997,107,50
1562551992167,998,107,50
1562551992215,999,107,50
1562551992251,1000,107,50
1562551992286,1001,107,50
1562551992330,1002,107,50
1562551992363,1003,107,50
1562551992419,1004,107,50
1562551992461,1005,107,50
1562551992502,1006,107,50
1562551992524,1007,107,50
1562551992555,1008,107,50
1562551992603,1009,107,50
1562551992632,1010,107,50
1562551992684,1011,107,50
1562551992718,1012,107,50
1562551992760,1013,107,50
1562551992795,1014,107,50
1562551992843,1015,107,50
1562551992876,1016,107,50
1562551992908,1017,107,50
1562551992955,1018,107,50
1562551992987,1019,107,50
1562551993033,1020,107,50
1562551993070,1021,107,50
1562551993113,1022,107,50
1562551993149,1023,107,50
1562551993179,1024,107,50
1562551993238,1025,107,50
1562551993271,1026,107,50
1562551993318,1027,107,50
1562551993338,1028,107,50
1562551993386,1029,107,50
1562551993419,1030,107,50
1562551993452,1031,107,50
1562551993499,1032,107,50
1562551993531,1033,107,50
1562551993575,1034,107,50
1562551993611,1035,107,50
1562551993660,1036,107,50
1562551993691,1037,107,50
1562551993725,1038,107,50
1562551993770,1039,107,50
1562551993806,1040,107,50
1562551993853,1041,107,50
1562551993885,1042,107,50
1562551993931,1043,107,50
1562551993963,1044,107,50
1562551993997,1045,107,50
1562551994049,1046,107,50
1562551994088,1047,107,50
1562551994131,1048,107,50
1562551994156,1049,107,50
1562551994203,1050,107,50
1562551994236,1051,107,50
1562551994264,1052,107,50
1562551994316,1053,107,50
1562551994347,1054,107,50
1562551994395,1055,107,50
1562551994431,1056,107,50
1562551994474,1057,107,50
1562551994504,1058,107,50
1562551994536,1059,107,50
1562551994587,1060,107,50
1562551994621,1061,107,50
1562551994665,1062,107,50
1562551994703,1063,107,50
1562551994750,1064,107,50
1562551994785,1065,107,50
1562551994813,1066,107,50
1562551994873,1067,107,50
1562551994924,1068,107,50
1562551994942,1069,107,50
1562551994970,1070,107,50
1562551995030,1071,107,50
1562551995055,1072,107,50
1562551995099,1073,107,50
1562551995131,1074,107,50
1562551995164,1075,107,50
1562551995220,1076,107,50
1562551995253,1077,107,50
1562551995296,1078,107,50
1562551995328,1079,107,50
1562551995373,1080,107,50
1562551995406,1081,107,50
1562551995435,1082,107,50
1562551995484,1083,107,50
1562551995518,1084,107,50
1562551995563,1085,107,50
1562551995596,1086,107,50
1562551995653,1087,107,50
1562551995689,1088,107,50
1562551995722,1089,107,50
1562551995756,1090,107,50
1562551995788,1091,107,50
1562551995836,1092,107,50
1562551995869,1093,107,50
1562551995914,1094,107,50
1562551995950,1095,107,50
1562551995985,1096,107,50
1562551996027,1097,107,50
1562551996060,1098,107,50
1562551996109,1099,107,50
1562551996141,1100,107,50
1562551996188,1101,107,50
1562551996220,1102,107,50
1562551996253,1103,107,50
1562551996300,1104,107,50
1562551996334,1105,107,50
1562551996382,1106,107,50
1562551996418,1107,107,50
1562551996477,1108,107,50
1562551996511,1109,107,50
1562551996540,1110,107,50
1562551996573,1111,107,50
1562551996606,1112,107,50
1562551996652,1113,107,50
1562551996686,1114,107,50
1562551996731,1115,107,50
1562551996764,1116,107,50
1562551996797,1117,107,50
1562551996841,1118,107,50
1562551996877,1119,107,50
1562551996924,1120,107,50
1562551996958,1121,107,50
1562551997007,1122,107,50
1562551997036,1123,107,50
1562551997069,1124,107,50
1562551997118,1125,107,50
1562551997151,1126,107,50
1562551997196,1127,107,50
1562551997230,1128,107,50
1562551997288,1129,107,50
1562551997316,1130,107,50
1562551997354,1131,107,50
1562551997390,1132,107,50
1562551997421,1133,107,50
1562551997468,1134,107,50
1562551997502,1135,107,50
1562551997546,1136,107,50
1562551997582,1137,107,50
1562551997629,1138,107,50
1562551997662,1139,107,50
1562551997694,1140,107,50
1562551997740,1141,107,50
1562551997771,1142,107,50
1562551997821,1143,107,50
1562551997854,1144,107,50
1562551997900,1145,107,50
1562551997934,1146,107,50
1562551997967,1147,107,50
1562551998012,1148,107,50
1562551998047,1149,107,50
1562551998105,1150,107,50
1562551998138,1151,107,50
