ts_micro,frame,wheel
1562544034053,234,125
1562544034253,235,128
1562544034453,236,110
1562544034653,237,126
1562544034853,238,131
1562544035053,239,122
1562544035253,240,123
1562544035453,241,142
1562544035653,242,125
1562544035853,243,124
1562544036053,244,126
1562544036253,245,125
1562544036453,246,127
1562544036653,247,111
1562544036853,248,126
1562544037053,249,130
1562544037253,250,121
1562544037453,251,123
1562544037653,252,141
1562544037853,253,125
1562544038053,254,125
1562544038253,255,127
1562544038453,256,125
1562544038653,257,125
1562544038853,258,110
1562544039053,259,126
1562544039253,260,130
1562544039453,261,120
1562544039653,262,123
1562544039853,263,142
1562544040053,264,127
1562544040253,265,124
1562544040453,266,128
1562544040653,267,125
1562544040853,268,125
1562544041053,269,112
1562544041253,270,126
1562544041453,271,129
1562544041653,272,120
1562544041853,273,123
1562544042053,274,142
1562544042253,275,128
1562544042453,276,123
1562544042653,277,129
1562544042853,278,125
1562544043053,279,123
1562544043253,280,111
1562544043453,281,125
1562544043653,282,129
1562544043853,283,119
1562544044053,284,123
1562544044253,285,143
1562544044453,286,128
1562544044653,287,124
1562544044853,288,130
1562544045053,289,125
1562544045253,290,123
1562544045453,291,117
1562544045653,292,125
1562544045853,293,129
1562544046053,294,118
1562544046253,295,124
1562544046453,296,142
1562544046653,297,129
1562544046853,298,124
1562544047053,299,131
1562544047253,300,124
1562544047453,301,123
1562544047653,302,115
1562544047853,303,125
1562544048053,304,130
1562544048253,305,118
1562544048453,306,125
1562544048653,307,142
1562544048853,308,129
1562544049053,309,123
1562544049253,310,131
1562544049453,311,124
1562544049653,312,123
1562544049853,313,116
1562544050053,314,125
1562544050253,315,129
1562544050453,316,118
1562544050654,317,125
1562544050853,318,141
1562544051053,319,126
1562544051253,320,123
1562544051453,321,132
1562544051653,322,124
1562544051853,323,124
1562544052053,324,117
1562544052253,325,125
1562544052453,326,129
1562544052654,327,116
1562544052853,328,128
1562544053053,329,136
1562544053253,330,125
1562544053453,331,123
1562544053653,332,135
1562544053853,333,124
1562544054053,334,125
1562544054253,335,120
1562544054453,336,125
1562544054653,337,128
1562544054853,338,114
1562544055053,339,127
1562544055253,340,133
1562544055453,341,124
1562544055653,342,123
1562544055853,343,138
1562544056053,344,124
1562544056253,345,125
1562544056453,346,123
1562544056653,347,125
1562544056853,348,127
1562544057053,349,112
1562544057253,350,126
1562544057453,351,130
1562544057653,352,121
1562544057853,353,123
1562544058053,354,142
1562544058253,355,125
1562544058453,356,125
1562544058653,357,127
1562544058853,358,125
1562544059053,359,123
1562544059253,360,113
1562544059453,361,126
1562544059653,362,129
1562544059853,363,118
1562544060053,364,125
1562544060253,365,146
1562544060453,366,127
1562544060653,367,125
1562544060853,368,133
1562544061053,369,125
1562544061253,370,124
1562544061453,371,119
1562544061653,372,125
1562544061853,373,128
1562544062053,374,114
1562544062253,375,127
1562544062453,376,132
1562544062653,377,124
1562544062853,378,125
1562544063053,379,138
1562544063253,380,125
1562544063453,381,125
1562544063653,382,124
1562544063853,383,125
1562544064053,384,129
1562544064253,385,111
1562544064453,386,126
1562544064653,387,128
1562544064854,388,120
1562544065053,389,125
1562544065253,390,142
1562544065453,391,125
1562544065653,392,125
1562544065853,393,127
1562544066054,394,125
1562544066254,395,123
1562544066453,396,107
1562544066653,397,125
1562544066853,398,129
1562544067053,399,118
1562544067254,400,125
1562544067453,401,139
1562544067654,402,128
1562544067854,403,125
1562544068053,404,133
1562544068253,405,124
1562544068453,406,124
1562544068653,407,119
1562544068853,408,125
1562544069054,409,128
1562544069253,410,116
1562544069453,411,129
1562544069653,412,137
1562544069853,413,124
1562544070053,414,125
1562544070253,415,138
1562544070453,416,124
1562544070653,417,125
1562544070853,418,123
1562544071053,419,125
1562544071253,420,128
1562544071453,421,112
1562544071653,422,127
1562544071853,423,130
1562544072053,424,123
1562544072253,425,125
1562544072453,426,141
1562544072653,427,124
1562544072853,428,124
1562544073053,429,125
1562544073253,430,125
1562544073453,431,124
1562544073653,432,111
1562544073853,433,126
1562544074053,434,127
1562544074253,435,120
1562544074453,436,125
1562544074653,437,143
1562544074853,438,126
1562544075053,439,125
1562544075253,440,130
1562544075453,441,125
1562544075653,442,123
1562544075853,443,119
1562544076053,444,125
1562544076253,445,126
1562544076453,446,116
1562544076653,447,130
1562544076853,448,134
1562544077053,449,125
1562544077253,450,125
1562544077453,451,136
1562544077653,452,125
1562544077853,453,125
1562544078053,454,122
1562544078253,455,125
1562544078453,456,126
1562544078653,457,112
1562544078853,458,128
1562544079053,459,129
1562544079253,460,121
1562544079453,461,125
1562544079653,462,142
1562544079853,463,127
1562544080053,464,125
1562544080253,465,129
1562544080453,466,125
1562544080653,467,121
1562544080853,468,117
1562544081053,469,127
1562544081254,470,128
1562544081453,471,117
1562544081653,472,129
1562544081853,473,134
1562544082053,474,125
1562544082253,475,125
1562544082453,476,138
1562544082653,477,124
1562544082853,478,123
1562544083053,479,123
1562544083253,480,126
1562544083454,481,125
1562544083653,482,112
1562544083853,483,128
1562544084053,484,127
1562544084253,485,120
1562544084453,486,125
1562544084653,487,144
1562544084853,488,129
1562544085053,489,124
1562544085253,490,130
1562544085453,491,126
1562544085653,492,122
1562544085853,493,119
1562544086053,494,127
1562544086253,495,127
1562544086453,496,113
1562544086653,497,129
1562544086853,498,130
1562544087053,499,123
1562544087253,500,123
1562544087453,501,140
1562544087653,502,126
1562544087853,503,123
1562544088053,504,127
1562544088253,505,126
1562544088454,506,123
1562544088653,507,103
1562544088853,508,127
1562544089053,509,127
1562544089253,510,117
1562544089453,511,125
1562544089653,512,139
1562544089853,513,127
1562544090053,514,123
1562544090253,515,139
1562544090453,516,125
1562544090653,517,124
1562544090853,518,123
1562544091053,519,127
1562544091253,520,125
1562544091453,521,114
1562544091653,522,126
1562544091853,523,126
1562544092053,524,121
1562544092253,525,124
1562544092453,526,142
1562544092653,527,130
1562544092853,528,124
1562544093053,529,133
1562544093253,530,126
1562544093453,531,122
1562544093653,532,118
1562544093853,533,125
1562544094053,534,127
1562544094253,535,112
1562544094453,536,126
1562544094653,537,129
1562544094853,538,123
1562544095053,539,123
1562544095253,540,145
1562544095453,541,130
1562544095653,542,123
1562544095853,543,131
1562544096053,544,124
1562544096253,545,122
1562544096453,546,120
1562544096653,547,125
1562544096853,548,127
1562544097053,549,115
1562544097253,550,127
1562544097453,551,130
1562544097653,552,124
1562544097853,553,123
1562544098053,554,143
1562544098253,555,126
1562544098453,556,124
1562544098653,557,132
1562544098853,558,125
1562544099053,559,122
1562544099253,560,121
1562544099453,561,125
1562544099653,562,127
1562544099853,563,113
1562544100053,564,126
1562544100253,565,128
1562544100453,566,121
1562544100653,567,123
1562544100853,568,146
1562544101053,569,128
1562544101253,570,124
1562544101453,571,135
1562544101653,572,124
1562544101853,573,122
1562544102053,574,120
1562544102253,575,125
1562544102453,576,127
1562544102653,577,111
1562544102853,578,127
1562544103053,579,130
1562544103253,580,121
1562544103453,581,123
1562544103653,582,146
1562544103853,583,128
1562544104053,584,124
1562544104253,585,136
1562544104453,586,125
1562544104653,587,122
1562544104853,588,119
1562544105053,589,125
1562544105253,590,128
1562544105453,591,109
1562544105653,592,126
1562544105853,593,130
1562544106053,594,120
1562544106253,595,123
1562544106453,596,145
1562544106653,597,129
1562544106853,598,123
1562544107053,599,133
1562544107253,600,124
1562544107453,601,124
1562544107653,602,120
1562544107853,603,125
1562544108053,604,129
1562544108253,605,114
1562544108453,606,127
1562544108653,607,131
1562544108853,608,121
1562544109053,609,122
1562544109253,610,143
1562544109453,611,126
1562544109653,612,125
1562544109853,613,130
1562544110053,614,125
1562544110253,615,124
1562544110453,616,119
1562544110653,617,125
1562544110853,618,128
1562544111053,619,112
1562544111253,620,126
1562544111453,621,129
1562544111653,622,122
1562544111853,623,125
1562544112053,624,142
1562544112253,625,127
1562544112453,626,125
1562544112653,627,130
1562544112853,628,124
1562544113053,629,123
1562544113253,630,120
1562544113453,631,125
1562544113653,632,129
1562544113853,633,115
1562544114053,634,129
1562544114253,635,130
1562544114453,636,123
1562544114653,637,124
1562544114853,638,142
1562544115053,639,125
1562544115253,640,125
1562544115453,641,129
1562544115653,642,125
1562544115853,643,123
1562544116053,644,116
1562544116253,645,127
1562544116453,646,126
1562544116653,647,115
1562544116853,648,129
1562544117053,649,130
1562544117253,650,123
1562544117453,651,125
1562544117653,652,140
1562544117853,653,125
1562544118053,654,125
1562544118253,655,129
1562544118453,656,125
1562544118653,657,120
1562544118853,658,118
1562544119053,659,127
1562544119253,660,127
1562544119453,661,116
1562544119653,662,130
1562544119853,663,132
1562544120053,664,124
1562544120253,665,125
1562544120453,666,140
1562544120653,667,125
1562544120853,668,123
1562544121053,669,126
1562544121253,670,126
1562544121453,671,121
1562544121653,672,120
1562544121853,673,127
1562544122053,674,127
1562544122253,675,116
1562544122453,676,129
1562544122653,677,135
1562544122853,678,125
1562544123053,679,124
1562544123253,680,140
1562544123453,681,126
1562544123653,682,123
1562544123853,683,127
1562544124053,684,125
1562544124253,685,120
1562544124453,686,115
1562544124653,687,127
1562544124853,688,127
1562544125053,689,116
1562544125253,690,127
1562544125453,691,133
1562544125653,692,125
1562544125853,693,123
1562544126053,694,140
1562544126253,695,126
1562544126453,696,123
1562544126653,697,125
1562544126853,698,126
1562544127053,699,121
1562544127253,700,122
1562544127453,701,125
1562544127653,702,127
1562544127853,703,119
1562544128053,704,127
1562544128253,705,136
1562544128453,706,125
1562544128653,707,123
1562544128853,708,138
1562544129053,709,126
1562544129253,710,123
1562544129453,711,127
1562544129653,712,125
1562544129853,713,121
1562544130053,714,118
1562544130253,715,125
1562544130453,716,127
1562544130653,717,117
1562544130853,718,128
1562544131053,719,136
1562544131253,720,125
1562544131453,721,123
1562544131653,722,138
1562544131853,723,124
1562544132053,724,123
1562544132253,725,128
1562544132453,726,125
1562544132653,727,121
1562544132853,728,120
1562544133053,729,125
1562544133253,730,127
1562544133453,731,119
1562544133653,732,128
1562544133853,733,141
1562544134053,734,125
1562544134253,735,124
1562544134453,736,139
1562544134653,737,125
1562544134853,738,123
1562544135053,739,127
1562544135253,740,125
1562544135453,741,125
1562544135653,742,115
1562544135853,743,126
1562544136053,744,128
1562544136253,745,119
1562544136453,746,125
1562544136653,747,141
1562544136853,748,125
1562544137053,749,123
1562544137253,750,138
1562544137453,751,124
1562544137653,752,123
1562544137853,753,126
1562544138053,754,125
1562544138253,755,124
1562544138453,756,116
1562544138653,757,125
1562544138853,758,128
1562544139053,759,119
1562544139253,760,129
1562544139453,761,140
1562544139653,762,125
1562544139853,763,124
1562544140053,764,136
1562544140253,765,125
1562544140453,766,123
1562544140653,767,124
1562544140853,768,125
1562544141053,769,126
1562544141253,770,112
1562544141453,771,125
1562544141653,772,130
1562544141853,773,118
1562544142053,774,126
1562544142253,775,137
1562544142453,776,125
1562544142653,777,123
1562544142853,778,138
1562544143053,779,124
1562544143253,780,123
1562544143453,781,125
1562544143653,782,125
1562544143854,783,123
1562544144053,784,117
1562544144254,785,125
1562544144453,786,128
1562544144654,787,117
1562544144853,788,128
1562544145057,789,138
1562544145253,790,123
1562544145453,791,125
1562544145653,792,139
1562544145853,793,125
1562544146053,794,125
1562544146253,795,126
1562544146453,796,124
1562544146653,797,123
1562544146853,798,119
1562544147053,799,125
1562544147253,800,127
1562544147453,801,114
1562544147653,802,129
1562544147853,803,129
1562544148053,804,123
1562544148253,805,124
1562544148453,806,141
1562544148653,807,125
1562544148853,808,125
1562544149053,809,129
1562544149253,810,125
1562544149453,811,122
1562544149653,812,118
1562544149853,813,127
1562544150053,814,126
1562544150253,815,113
1562544150453,816,128
1562544150653,817,130
1562544150853,818,121
1562544151053,819,125
1562544151253,820,142
1562544151453,821,126
1562544151653,822,123
1562544151853,823,131
1562544152053,824,125
1562544152253,825,122
1562544152453,826,117
1562544152653,827,127
1562544152853,828,127
1562544153053,829,113
1562544153253,830,128
1562544153453,831,127
1562544153653,832,122
1562544153853,833,123
1562544154053,834,144
1562544154253,835,127
1562544154453,836,124
1562544154653,837,130
1562544154853,838,126
1562544155053,839,122
1562544155253,840,116
1562544155453,841,127
1562544155653,842,126
1562544155853,843,116
1562544156053,844,127
1562544156253,845,130
1562544156453,846,124
1562544156653,847,123
1562544156853,848,141
1562544157053,849,127
1562544157253,850,123
1562544157453,851,128
1562544157653,852,125
1562544157853,853,120
1562544158053,854,123
1562544158253,855,125
1562544158453,856,128
1562544158653,857,118
1562544158853,858,128
1562544159053,859,144
1562544159253,860,126
1562544159453,861,123
1562544159653,862,137
1562544159853,863,125
1562544160053,864,123
1562544160253,865,124
1562544160453,866,125
1562544160653,867,123
1562544160853,868,111
1562544161053,869,125
1562544161253,870,127
1562544161453,871,121
1562544161653,872,124
1562544161853,873,143
1562544162053,874,130
1562544162253,875,124
1562544162453,876,134
1562544162653,877,125
1562544162853,878,123
1562544163053,879,123
1562544163253,880,125
1562544163453,881,126
1562544163653,882,114
1562544163853,883,126
1562544164053,884,130
1562544164253,885,123
1562544164453,886,123
1562544164653,887,142
1562544164853,888,127
1562544165053,889,123
1562544165253,890,133
1562544165453,891,124
1562544165653,892,122
1562544165853,893,119
1562544166053,894,125
1562544166253,895,127
1562544166453,896,115
1562544166653,897,127
1562544166853,898,134
1562544167053,899,123
1562544167253,900,123
1562544167453,901,143
1562544167653,902,125
1562544167853,903,124
1562544168053,904,129
1562544168253,905,125
1562544168453,906,121
1562544168653,907,123
1562544168853,908,125
1562544169053,909,126
1562544169253,910,116
1562544169453,911,127
1562544169653,912,137
1562544169853,913,125
1562544170053,914,124
1562544170253,915,140
1562544170453,916,125
1562544170653,917,121
1562544170853,918,127
1562544171053,919,125
1562544171253,920,122
1562544171453,921,115
1562544171653,922,125
1562544171853,923,129
1562544172053,924,118
1562544172253,925,128
1562544172453,926,137
1562544172653,927,125
1562544172853,928,123
1562544173053,929,139
1562544173253,930,125
1562544173453,931,122
1562544173653,932,126
1562544173853,933,125
1562544174054,934,122
1562544174253,935,117
1562544174453,936,125
1562544174653,937,128
1562544174853,938,117
1562544175053,939,128
1562544175253,940,143
1562544175453,941,125
1562544175653,942,124
1562544175853,943,139
1562544176053,944,125
1562544176253,945,123
1562544176453,946,126
1562544176653,947,125
1562544176853,948,125
1562544177053,949,117
1562544177253,950,125
1562544177453,951,129
1562544177653,952,118
1562544177853,953,128
1562544178053,954,134
1562544178253,955,125
1562544178453,956,125
1562544178653,957,138
1562544178853,958,123
1562544179053,959,123
1562544179253,960,125
1562544179453,961,125
1562544179653,962,123
1562544179853,963,108
1562544180053,964,125
1562544180253,965,127
1562544180453,966,118
1562544180653,967,130
1562544180853,968,141
1562544181053,969,126
1562544181253,970,125
1562544181453,971,135
1562544181653,972,125
1562544181853,973,125
1562544182053,974,123
1562544182253,975,125
1562544182453,976,127
1562544182653,977,110
1562544182853,978,128
1562544183053,979,128
1562544183253,980,120
1562544183453,981,125
1562544183653,982,142
1562544183853,983,128
1562544184053,984,125
1562544184253,985,132
1562544184453,986,124
1562544184653,987,122
1562544184853,988,117
1562544185053,989,127
1562544185253,990,127
1562544185453,991,114
1562544185653,992,129
1562544185853,993,129
1562544186053,994,122
1562544186253,995,124
1562544186453,996,142
1562544186653,997,125
1562544186853,998,123
1562544187053,999,129
1562544187253,1000,125
