ts_micro,frame,btn,speed
1562627974714,369,107,50
1562627974758,370,107,50
1562627974792,371,107,50
1562627974823,372,107,50
1562627974874,373,107,50
1562627974900,374,107,50
1562627974945,375,107,50
1562627974984,376,107,50
1562627975016,377,107,50
1562627975065,378,107,50
1562627975096,379,107,50
1562627975148,380,107,50
1562627975194,381,107,50
1562627975252,382,107,50
1562627975277,383,107,50
1562627975293,384,107,50
1562627975335,385,107,50
1562627975365,386,107,50
1562627975417,387,107,50
1562627975451,388,107,50
1562627975496,389,107,50
1562627975528,390,107,50
1562627975576,391,107,50
1562627975609,392,107,50
1562627975641,393,107,50
1562627975686,394,107,50
1562627975719,395,107,50
1562627975768,396,107,50
1562627975802,397,107,50
1562627975844,398,107,50
1562627975880,399,107,50
1562627975925,400,107,50
1562627975958,401,107,50
1562627976005,402,107,50
1562627976052,403,107,50
1562627976082,404,107,50
1562627976119,405,107,50
1562627976150,406,107,50
1562627976201,407,107,50
1562627976234,408,107,50
1562627976262,409,107,50
1562627976312,410,107,50
1562627976348,411,107,50
1562627976390,412,107,50
1562627976422,413,107,50
1562627976473,414,107,50
1562627976505,415,107,50
1562627976536,416,107,50
1562627976597,417,107,50
1562627976617,418,107,50
1562627976662,419,107,50
1562627976694,420,107,50
1562627976745,421,107,50
1562627976774,422,107,50
1562627976838,423,107,50
1562627976870,424,107,50
1562627976897,425,107,50
1562627976936,426,107,50
1562627976967,427,107,50
1562627977012,428,107,50
1562627977050,429,107,50
1562627977094,430,107,50
1562627977127,431,107,50
1562627977159,432,107,50
1562627977211,433,107,50
1562627977240,434,107,50
1562627977287,435,107,50
1562627977319,436,107,50
1562627977366,437,107,50
1562627977399,438,107,50
1562627977431,439,107,50
1562627977488,440,107,50
1562627977518,441,107,50
1562627977564,442,107,50
1562627977597,443,107,50
1562627977659,444,107,50
1562627977688,445,107,50
1562627977704,446,107,50
1562627977753,447,107,50
1562627977786,448,107,50
1562627977831,449,107,50
1562627977864,450,107,50
1562627977912,451,107,50
1562627977945,452,107,50
1562627977976,453,107,50
1562627978025,454,107,50
1562627978057,455,107,50
1562627978103,456,107,50
1562627978136,457,107,50
1562627978181,458,107,50
1562627978217,459,107,50
1562627978264,460,107,50
1562627978297,461,107,50
1562627978329,462,107,50
1562627978376,463,107,50
1562627978415,464,107,50
1562627978468,465,107,50
1562627978503,466,107,50
1562627978535,467,107,50
1562627978568,468,107,50
1562627978601,469,107,50
1562627978648,470,107,50
1562627978683,471,107,50
1562627978731,472,107,50
1562627978764,473,107,50
1562627978809,474,107,50
1562627978843,475,107,50
1562627978874,476,107,50
1562627978920,477,107,50
1562627978953,478,107,50
1562627979000,479,107,50
1562627979032,480,107,50
1562627979083,481,107,50
1562627979114,482,107,50
1562627979147,483,107,50
1562627979194,484,107,50
1562627979241,485,107,50
1562627979290,486,107,50
1562627979322,487,107,50
1562627979356,488,107,50
1562627979385,489,107,50
1562627979421,490,107,50
1562627979466,491,107,50
1562627979497,492,107,50
1562627979550,493,107,50
1562627979577,494,107,50
1562627979625,495,107,50
1562627979657,496,107,50
1562627979706,497,107,50
1562627979738,498,107,50
1562627979769,499,107,50
1562627979821,500,107,50
1562627979854,501,107,50
1562627979897,502,107,50
1562627979932,503,107,50
1562627979978,504,107,50
1562627980010,505,107,50
1562627980054,506,107,50
1562627980106,507,107,50
1562627980129,508,107,50
1562627980164,509,107,50
1562627980204,510,107,50
1562627980251,511,107,50
1562627980283,512,107,50
1562627980316,513,107,50
1562627980362,514,107,50
1562627980395,515,107,50
1562627980441,516,107,50
1562627980475,517,107,50
1562627980521,518,107,50
1562627980555,519,107,50
1562627980586,520,107,50
1562627980636,521,107,50
1562627980667,522,107,50
1562627980715,523,107,50
1562627980749,524,107,50
1562627980795,525,107,50
1562627980827,526,107,50
1562627980889,527,107,50
1562627980924,528,107,50
1562627980945,529,107,50
1562627980981,530,107,50
1562627981031,531,107,50
1562627981067,532,107,50
1562627981100,533,107,50
1562627981147,534,107,50
1562627981179,535,107,50
1562627981211,536,107,50
1562627981258,537,107,50
1562627981290,538,107,50
1562627981340,539,107,50
1562627981372,540,107,50
1562627981416,541,107,50
1562627981447,542,107,50
1562627981484,543,107,50
1562627981531,544,107,50
1562627981564,545,107,50
1562627981612,546,107,50
1562627981653,547,107,50
1562627981708,548,107,50
1562627981744,549,107,50
1562627981758,550,107,50
1562627981800,551,107,50
1562627981837,552,107,50
1562627981887,553,107,50
1562627981916,554,107,50
1562627981964,555,107,50
1562627981997,556,107,50
1562627982044,557,107,50
1562627982076,558,107,50
1562627982109,559,107,50
1562627982153,560,107,50
1562627982186,561,107,50
1562627982236,562,107,50
1562627982268,563,107,50
1562627982300,564,107,50
1562627982344,565,107,50
1562627982376,566,107,50
1562627982420,567,107,50
1562627982473,568,107,50
1562627982520,569,107,50
1562627982548,570,107,50
1562627982586,571,107,50
1562627982620,572,107,50
1562627982651,573,107,50
1562627982698,574,107,50
1562627982733,575,107,50
1562627982782,576,107,50
1562627982816,577,107,50
1562627982855,578,107,50
1562627982892,579,107,50
1562627982923,580,107,50
1562627982974,581,107,50
1562627983005,582,107,50
1562627983051,583,107,50
1562627983084,584,107,50
1562627983133,585,107,50
1562627983163,586,107,50
1562627983213,587,107,50
1562627983245,588,107,50
1562627983292,589,107,50
1562627983334,590,107,50
1562627983363,591,107,50
1562627983403,592,107,50
1562627983435,593,107,50
1562627983484,594,107,50
1562627983517,595,107,50
1562627983550,596,107,50
1562627983596,597,107,50
1562627983628,598,107,50
1562627983676,599,107,50
1562627983709,600,107,50
1562627983755,601,107,50
1562627983786,602,107,50
1562627983821,603,107,50
1562627983869,604,107,50
1562627983904,605,107,50
1562627983950,606,107,50
1562627983987,607,107,50
1562627984028,608,107,50
1562627984062,609,107,50
1562627984110,610,107,50
1562627984159,611,107,50
1562627984176,612,107,50
1562627984220,613,107,50
1562627984251,614,107,50
1562627984299,615,107,50
1562627984332,616,107,50
1562627984365,617,107,50
1562627984414,618,107,50
1562627984447,619,107,50
1562627984492,620,107,50
1562627984525,621,107,50
1562627984574,622,107,50
1562627984605,623,107,50
1562627984639,624,107,50
1562627984688,625,107,50
1562627984717,626,107,50
1562627984768,627,107,50
1562627984818,628,107,50
1562627984849,629,107,50
1562627984897,630,107,50
1562627984936,631,107,50
1562627984978,632,107,50
1562627984995,633,107,50
1562627985037,634,107,50
1562627985073,635,107,50
1562627985118,636,107,50
1562627985149,637,107,50
1562627985196,638,107,50
1562627985231,639,107,50
1562627985264,640,107,50
1562627985311,641,107,50
1562627985345,642,107,50
1562627985390,643,107,50
1562627985421,644,107,50
1562627985469,645,107,50
1562627985501,646,107,50
1562627985538,647,107,50
1562627985584,648,107,50
1562627985615,649,107,50
1562627985659,650,107,50
1562627985711,651,107,50
1562627985755,652,107,50
1562627985783,653,107,50
1562627985807,654,107,50
1562627985852,655,107,50
1562627985886,656,107,50
1562627985935,657,107,50
1562627985967,658,107,50
1562627986018,659,107,50
1562627986050,660,107,50
1562627986081,661,107,50
1562627986121,662,107,50
1562627986157,663,107,50
1562627986206,664,107,50
1562627986242,665,107,50
1562627986284,666,107,50
1562627986318,667,107,50
1562627986368,668,107,50
1562627986397,669,107,50
1562627986424,670,107,50
1562627986484,671,107,50
1562627986527,672,107,50
1562627986572,673,107,50
1562627986590,674,107,50
1562627986636,675,107,50
1562627986672,676,107,50
1562627986704,677,107,50
1562627986750,678,107,50
1562627986784,679,107,50
1562627986828,680,107,50
1562627986862,681,107,50
1562627986913,682,107,50
1562627986946,683,107,50
1562627986978,684,107,50
1562627987022,685,107,50
1562627987051,686,107,50
1562627987102,687,107,50
1562627987135,688,107,50
1562627987182,689,107,50
1562627987215,690,107,50
1562627987260,691,107,50
1562627987298,692,107,50
1562627987345,693,107,50
1562627987392,694,107,50
1562627987408,695,107,50
1562627987454,696,107,50
1562627987486,697,107,50
1562627987530,698,107,50
1562627987567,699,107,50
1562627987598,700,107,50
1562627987646,701,107,50
1562627987684,702,107,50
1562627987725,703,107,50
1562627987759,704,107,50
1562627987807,705,107,50
1562627987840,706,107,50
1562627987872,707,107,50
1562627987919,708,107,50
1562627987953,709,107,50
1562627987994,710,107,50
1562627988038,711,107,50
1562627988081,712,107,50
1562627988130,713,107,50
1562627988161,714,107,50
1562627988205,715,107,50
1562627988224,716,107,50
1562627988269,717,107,50
1562627988303,718,107,50
1562627988352,719,107,50
1562627988383,720,107,50
1562627988419,721,107,50
1562627988460,722,107,50
1562627988495,723,107,50
1562627988541,724,107,50
1562627988574,725,107,50
1562627988622,726,107,50
1562627988656,727,107,50
1562627988688,728,107,50
1562627988734,729,107,50
1562627988767,730,107,50
1562627988812,731,107,50
1562627988852,732,107,50
1562627988897,733,107,50
1562627988934,734,107,50
1562627988972,735,107,50
1562627989014,736,107,50
1562627989039,737,107,50
1562627989086,738,107,50
1562627989121,739,107,50
1562627989167,740,107,50
1562627989198,741,107,50
1562627989247,742,107,50
1562627989279,743,107,50
1562627989312,744,107,50
1562627989359,745,107,50
1562627989390,746,107,50
1562627989439,747,107,50
1562627989471,748,107,50
1562627989519,749,107,50
1562627989551,750,107,50
1562627989582,751,107,50
1562627989631,752,107,50
1562627989665,753,107,50
1562627989719,754,107,50
1562627989758,755,107,50
1562627989805,756,107,50
1562627989825,757,107,50
1562627989853,758,107,50
1562627989902,759,107,50
1562627989936,760,107,50
1562627989983,761,107,50
1562627990018,762,107,50
1562627990064,763,107,50
1562627990096,764,107,50
1562627990143,765,107,50
1562627990175,766,107,50
1562627990208,767,107,50
1562627990257,768,107,50
1562627990289,769,107,50
1562627990332,770,107,50
1562627990369,771,107,50
1562627990419,772,107,50
1562627990449,773,107,50
1562627990479,774,107,50
1562627990539,775,107,50
1562627990576,776,107,50
1562627990622,777,107,50
1562627990639,778,107,50
1562627990687,779,107,50
1562627990722,780,107,50
1562627990752,781,107,50
1562627990796,782,107,50
1562627990835,783,107,50
1562627990879,784,107,50
1562627990912,785,107,50
1562627990960,786,107,50
1562627990994,787,107,50
1562627991025,788,107,50
1562627991072,789,107,50
1562627991108,790,107,50
1562627991151,791,107,50
1562627991183,792,107,50
1562627991234,793,107,50
1562627991261,794,107,50
1562627991294,795,107,50
1562627991359,796,107,50
1562627991391,797,107,50
1562627991436,798,107,50
1562627991460,799,107,50
1562627991505,800,107,50
1562627991538,801,107,50
1562627991572,802,107,50
1562627991615,803,107,50
1562627991647,804,107,50
1562627991697,805,107,50
1562627991727,806,107,50
1562627991777,807,107,50
1562627991810,808,107,50
1562627991855,809,107,50
1562627991887,810,107,50
1562627991919,811,107,50
1562627991970,812,107,50
1562627992001,813,107,50
1562627992047,814,107,50
1562627992082,815,107,50
1562627992129,816,107,50
1562627992174,817,107,50
1562627992203,818,107,50
1562627992243,819,107,50
1562627992275,820,107,50
1562627992318,821,107,50
1562627992352,822,107,50
1562627992402,823,107,50
1562627992435,824,107,50
1562627992466,825,107,50
1562627992515,826,107,50
1562627992546,827,107,50
1562627992591,828,107,50
1562627992625,829,107,50
1562627992669,830,107,50
1562627992704,831,107,50
1562627992751,832,107,50
1562627992784,833,107,50
1562627992817,834,107,50
1562627992865,835,107,50
1562627992898,836,107,50
1562627992940,837,107,50
1562627992989,838,107,50
1562627993038,839,107,50
1562627993061,840,107,50
1562627993087,841,107,50
1562627993135,842,107,50
1562627993172,843,107,50
1562627993217,844,107,50
1562627993249,845,107,50
1562627993298,846,107,50
1562627993328,847,107,50
1562627993361,848,107,50
1562627993408,849,107,50
1562627993444,850,107,50
1562627993488,851,107,50
1562627993521,852,107,50
1562627993570,853,107,50
1562627993601,854,107,50
1562627993628,855,107,50
1562627993682,856,107,50
1562627993715,857,107,50
1562627993759,858,107,50
1562627993810,859,107,50
1562627993858,860,107,50
1562627993879,861,107,50
1562627993908,862,107,50
1562627993953,863,107,50
1562627993986,864,107,50
1562627994032,865,107,50
1562627994062,866,107,50
1562627994111,867,107,50
1562627994149,868,107,50
1562627994192,869,107,50
1562627994225,870,107,50
1562627994257,871,107,50
1562627994306,872,107,50
1562627994339,873,107,50
1562627994389,874,107,50
1562627994418,875,107,50
1562627994465,876,107,50
1562627994498,877,107,50
1562627994527,878,107,50
1562627994580,879,107,50
1562627994633,880,107,50
1562627994670,881,107,50
1562627994707,882,107,50
1562627994753,883,107,50
1562627994785,884,107,50
1562627994833,885,107,50
1562627994866,886,107,50
1562627994913,887,107,50
1562627994947,888,107,50
1562627994979,889,107,50
1562627995022,890,107,50
1562627995056,891,107,50
1562627995105,892,107,50
1562627995140,893,107,50
1562627995185,894,107,50
1562627995217,895,107,50
1562627995250,896,107,50
1562627995298,897,107,50
1562627995328,898,107,50
1562627995380,899,107,50
1562627995423,900,107,50
1562627995469,901,107,50
1562627995486,902,107,50
1562627995521,903,107,50
1562627995569,904,107,50
1562627995601,905,107,50
1562627995649,906,107,50
1562627995682,907,107,50
1562627995728,908,107,50
1562627995761,909,107,50
1562627995811,910,107,50
1562627995843,911,107,50
1562627995877,912,107,50
1562627995922,913,107,50
1562627995951,914,107,50
1562627996000,915,107,50
1562627996033,916,107,50
1562627996082,917,107,50
1562627996114,918,107,50
1562627996149,919,107,50
1562627996204,920,107,50
1562627996240,921,107,50
1562627996289,922,107,50
1562627996308,923,107,50
1562627996357,924,107,50
1562627996389,925,107,50
1562627996419,926,107,50
1562627996470,927,107,50
1562627996502,928,107,50
1562627996548,929,107,50
1562627996581,930,107,50
1562627996628,931,107,50
1562627996659,932,107,50
1562627996692,933,107,50
1562627996738,934,107,50
1562627996770,935,107,50
1562627996822,936,107,50
1562627996856,937,107,50
1562627996896,938,107,50
1562627996931,939,107,50
1562627996967,940,107,50
1562627997030,941,107,50
1562627997073,942,107,50
1562627997104,943,107,50
1562627997127,944,107,50
1562627997172,945,107,50
1562627997204,946,107,50
1562627997239,947,107,50
1562627997284,948,107,50
1562627997316,949,107,50
1562627997360,950,107,50
1562627997398,951,107,50
1562627997444,952,107,50
1562627997484,953,107,50
1562627997524,954,107,50
1562627997556,955,107,50
1562627997587,956,107,50
1562627997641,957,107,50
1562627997671,958,107,50
1562627997713,959,107,50
1562627997752,960,107,50
1562627997796,961,107,50
1562627997844,962,107,50
1562627997885,963,107,50
1562627997919,964,107,50
1562627997943,965,107,50
1562627997985,966,107,50
1562627998020,967,107,50
1562627998068,968,107,50
1562627998102,969,107,50
1562627998134,970,107,50
1562627998181,971,107,50
1562627998213,972,107,50
1562627998259,973,107,50
1562627998289,974,107,50
1562627998340,975,107,50
1562627998374,976,107,50
1562627998418,977,107,50
1562627998450,978,107,50
1562627998482,979,107,50
1562627998533,980,107,50
1562627998566,981,107,50
1562627998616,982,107,50
1562627998660,983,107,50
1562627998704,984,107,50
1562627998730,985,107,50
1562627998752,986,107,50
1562627998804,987,107,50
1562627998838,988,107,50
1562627998893,989,107,50
1562627998930,990,107,50
1562627998966,991,107,50
1562627999003,992,107,50
1562627999028,993,107,50
1562627999073,994,107,50
1562627999112,995,107,50
1562627999155,996,107,50
1562627999189,997,107,50
1562627999233,998,107,50
1562627999270,999,107,50
1562627999304,1000,107,50
1562627999346,1001,107,50
1562627999381,1002,107,50
1562627999429,1003,107,50
1562627999477,1004,107,50
1562627999523,1005,107,50
1562627999545,1006,107,50
1562627999586,1007,107,50
1562627999618,1008,107,50
1562627999652,1009,107,50
1562627999700,1010,107,50
1562627999735,1011,107,50
1562627999780,1012,107,50
1562627999814,1013,107,50
1562627999859,1014,107,50
1562627999891,1015,107,50
1562627999924,1016,107,50
1562627999977,1017,107,50
1562628000007,1018,107,50
1562628000051,1019,107,50
1562628000084,1020,107,50
1562628000133,1021,107,50
1562628000161,1022,107,50
1562628000192,1023,107,50
1562628000256,1024,107,50
1562628000295,1025,107,50
1562628000336,1026,107,50
1562628000355,1027,107,50
1562628000406,1028,107,50
1562628000438,1029,107,50
1562628000469,1030,107,50
1562628000516,1031,107,50
1562628000549,1032,107,50
1562628000595,1033,107,50
1562628000625,1034,107,50
1562628000680,1035,107,50
1562628000713,1036,107,50
1562628000761,1037,107,50
1562628000789,1038,107,50
1562628000822,1039,107,50
1562628000870,1040,107,50
1562628000902,1041,107,50
1562628000949,1042,107,50
1562628000981,1043,107,50
1562628001028,1044,107,50
1562628001074,1045,107,50
1562628001098,1046,107,50
1562628001149,1047,107,50
1562628001174,1048,107,50
1562628001221,1049,107,50
1562628001252,1050,107,50
1562628001301,1051,107,50
1562628001332,1052,107,50
1562628001364,1053,107,50
1562628001413,1054,107,50
1562628001447,1055,107,50
1562628001492,1056,107,50
1562628001526,1057,107,50
1562628001569,1058,107,50
1562628001604,1059,107,50
1562628001637,1060,107,50
1562628001685,1061,107,50
1562628001717,1062,107,50
1562628001767,1063,107,50
1562628001805,1064,107,50
1562628001845,1065,107,50
1562628001902,1066,107,50
1562628001950,1067,107,50
1562628001967,1068,107,50
1562628001992,1069,107,50
1562628002037,1070,107,50
1562628002075,1071,107,50
1562628002119,1072,107,50
1562628002151,1073,107,50
1562628002201,1074,107,50
1562628002232,1075,107,50
1562628002263,1076,107,50
1562628002308,1077,107,50
1562628002343,1078,107,50
1562628002390,1079,107,50
1562628002422,1080,107,50
1562628002470,1081,107,50
1562628002501,1082,107,50
1562628002539,1083,107,50
1562628002580,1084,107,50
1562628002614,1085,107,50
1562628002670,1086,107,50
1562628002708,1087,107,50
1562628002756,1088,107,50
1562628002775,1089,107,50
1562628002808,1090,107,50
1562628002852,1091,107,50
1562628002885,1092,107,50
1562628002935,1093,107,50
1562628002965,1094,107,50
1562628003008,1095,107,50
1562628003047,1096,107,50
1562628003077,1097,107,50
1562628003125,1098,107,50
1562628003158,1099,107,50
1562628003209,1100,107,50
1562628003240,1101,107,50
1562628003283,1102,107,50
1562628003317,1103,107,50
1562628003368,1104,107,50
1562628003400,1105,107,50
1562628003428,1106,107,50
1562628003482,1107,107,50
1562628003526,1108,107,50
1562628003570,1109,107,50
1562628003590,1110,107,50
1562628003642,1111,107,50
1562628003673,1112,107,50
1562628003705,1113,107,50
1562628003750,1114,107,50
1562628003782,1115,107,50
1562628003830,1116,107,50
1562628003864,1117,107,50
1562628003907,1118,107,50
1562628003946,1119,107,50
1562628003979,1120,107,50
1562628004022,1121,107,50
1562628004054,1122,107,50
1562628004107,1123,107,50
1562628004137,1124,107,50
1562628004182,1125,107,50
1562628004213,1126,107,50
1562628004248,1127,107,50
1562628004310,1128,107,50
1562628004342,1129,107,50
1562628004379,1130,107,50
1562628004410,1131,107,50
1562628004453,1132,107,50
1562628004485,1133,107,50
1562628004518,1134,107,50
1562628004569,1135,107,50
1562628004600,1136,107,50
1562628004647,1137,107,50
1562628004680,1138,107,50
1562628004725,1139,107,50
1562628004758,1140,107,50
1562628004811,1141,107,50
1562628004841,1142,107,50
1562628004876,1143,107,50
1562628004919,1144,107,50
1562628004951,1145,107,50
1562628004999,1146,107,50
1562628005033,1147,107,50
1562628005083,1148,107,50
1562628005127,1149,107,50
1562628005163,1150,107,50
1562628005192,1151,107,50
