ts_micro,frame,wheel
1562625282761,145,124
1562625282790,146,124
1562625282838,147,124
1562625282872,148,125
1562625282903,149,125
1562625282953,150,125
1562625282986,151,125
1562625283032,152,124
1562625283064,153,124
1562625283112,154,125
1562625283145,155,125
1562625283177,156,126
1562625283225,157,129
1562625283256,158,131
1562625283305,159,131
1562625283336,160,136
1562625283401,161,144
1562625283439,162,154
1562625283467,163,164
1562625283497,164,168
1562625283530,165,172
1562625283580,166,180
1562625283612,167,181
1562625283659,168,185
1562625283691,169,185
1562625283719,170,179
1562625283778,171,179
1562625283802,172,175
1562625283846,173,177
1562625283884,174,182
1562625283928,175,184
1562625283960,176,191
1562625283994,177,191
1562625284054,178,191
1562625284078,179,194
1562625284122,180,191
1562625284153,181,182
1562625284205,182,166
1562625284254,183,145
1562625284284,184,124
1562625284314,185,124
1562625284346,186,124
1562625284393,187,124
1562625284426,188,124
1562625284472,189,125
1562625284506,190,125
1562625284538,191,125
1562625284586,192,125
1562625284618,193,125
1562625284661,194,137
1562625284699,195,161
1562625284747,196,188
1562625284780,197,199
1562625284821,198,201
1562625284858,199,201
1562625284892,200,201
1562625284937,201,201
1562625284970,202,201
1562625285030,203,203
1562625285063,204,191
1562625285121,205,154
1562625285133,206,126
1562625285158,207,122
1562625285210,208,124
1562625285241,209,124
1562625285288,210,124
1562625285334,211,124
1562625285376,212,124
1562625285407,213,123
1562625285432,214,124
1562625285489,215,125
1562625285522,216,134
1562625285564,217,161
1562625285592,218,191
1562625285653,219,201
1562625285682,220,201
1562625285707,221,201
1562625285749,222,201
1562625285795,223,197
1562625285851,224,193
1562625285883,225,182
1562625285915,226,125
1562625285949,227,124
1562625285983,228,124
1562625286025,229,124
1562625286054,230,125
1562625286108,231,125
1562625286144,232,125
1562625286188,233,125
1562625286220,234,124
1562625286266,235,124
1562625286297,236,124
1562625286333,237,125
1562625286386,238,133
1562625286419,239,141
1562625286456,240,145
1562625286492,241,150
1562625286535,242,155
1562625286570,243,158
1562625286616,244,158
1562625286663,245,158
1562625286694,246,158
1562625286728,247,156
1562625286762,248,159
1562625286812,249,164
1562625286843,250,171
1562625286876,251,177
1562625286921,252,182
1562625286955,253,191
1562625286999,254,196
1562625287034,255,199
1562625287082,256,201
1562625287114,257,201
1562625287160,258,201
1562625287193,259,199
1562625287226,260,190
1562625287275,261,150
1562625287309,262,124
1562625287349,263,124
1562625287390,264,124
1562625287446,265,124
1562625287475,266,124
1562625287502,267,124
1562625287546,268,124
1562625287581,269,124
1562625287626,270,124
1562625287658,271,131
1562625287706,272,148
1562625287739,273,170
1562625287771,274,191
1562625287819,275,201
1562625287854,276,201
1562625287898,277,201
1562625287927,278,200
1562625287980,279,199
1562625288014,280,193
1562625288060,281,159
1562625288091,282,125
1562625288124,283,126
1562625288170,284,125
1562625288202,285,125
1562625288263,286,125
1562625288297,287,135
1562625288335,288,153
1562625288365,289,180
1562625288395,290,199
1562625288445,291,201
1562625288477,292,201
1562625288524,293,201
1562625288558,294,189
1562625288602,295,103
1562625288634,296,114
1562625288667,297,130
1562625288717,298,117
1562625288750,299,123
1562625288794,300,124
1562625288828,301,125
1562625288870,302,125
1562625288907,303,124
1562625288942,304,124
1562625288985,305,133
1562625289031,306,153
1562625289081,307,175
1562625289115,308,196
1562625289143,309,201
1562625289179,310,201
1562625289212,311,200
1562625289259,312,201
1562625289292,313,200
1562625289336,314,196
1562625289375,315,182
1562625289423,316,121
1562625289455,317,116
1562625289486,318,125
1562625289535,319,125
1562625289566,320,123
1562625289615,321,124
1562625289649,322,124
1562625289693,323,124
1562625289724,324,126
1562625289758,325,150
1562625289805,326,174
1562625289853,327,201
1562625289898,328,201
1562625289926,329,200
1562625289965,330,201
1562625289998,331,199
1562625290029,332,171
1562625290080,333,131
1562625290108,334,125
1562625290152,335,125
1562625290196,336,125
1562625290236,337,124
1562625290267,338,124
1562625290315,339,124
1562625290347,340,125
1562625290379,341,133
1562625290429,342,142
1562625290461,343,153
1562625290508,344,168
1562625290548,345,178
1562625290589,346,186
1562625290624,347,193
1562625290679,348,196
1562625290727,349,197
1562625290744,350,196
1562625290783,351,191
1562625290818,352,185
1562625290861,353,151
1562625290893,354,125
1562625290944,355,125
1562625290973,356,125
1562625291002,357,125
1562625291053,358,124
1562625291088,359,136
1562625291133,360,169
1562625291165,361,198
1562625291212,362,201
1562625291248,363,201
1562625291281,364,201
1562625291326,365,201
1562625291356,366,193
1562625291404,367,92
1562625291441,368,102
1562625291502,369,110
1562625291534,370,128
1562625291554,371,121
1562625291596,372,129
1562625291629,373,153
1562625291678,374,188
1562625291714,375,200
1562625291755,376,201
1562625291788,377,203
1562625291826,378,203
1562625291873,379,201
1562625291901,380,197
1562625291948,381,79
1562625291988,382,120
1562625292027,383,136
1562625292063,384,131
1562625292093,385,123
1562625292138,386,125
1562625292176,387,151
1562625292223,388,188
1562625292262,389,201
1562625292317,390,202
1562625292350,391,202
1562625292383,392,202
1562625292414,393,202
1562625292448,394,202
1562625292493,395,202
1562625292526,396,202
1562625292573,397,202
1562625292602,398,202
1562625292650,399,202
1562625292689,400,200
1562625292723,401,185
1562625292765,402,148
1562625292797,403,124
1562625292846,404,124
1562625292881,405,124
1562625292912,406,124
1562625292959,407,124
1562625292993,408,124
1562625293037,409,125
1562625293078,410,126
1562625293133,411,136
1562625293164,412,152
1562625293197,413,175
1562625293228,414,196
1562625293263,415,197
1562625293313,416,200
1562625293342,417,200
1562625293391,418,199
1562625293426,419,179
1562625293469,420,148
1562625293501,421,124
1562625293531,422,124
1562625293583,423,125
1562625293617,424,125
1562625293660,425,125
1562625293694,426,125
1562625293746,427,124
1562625293775,428,125
1562625293805,429,141
1562625293850,430,159
1562625293905,431,182
1562625293955,432,197
1562625293980,433,201
1562625294013,434,201
1562625294049,435,201
1562625294097,436,201
1562625294127,437,194
1562625294158,438,161
1562625294206,439,128
1562625294241,440,125
1562625294287,441,124
1562625294321,442,124
1562625294367,443,124
1562625294398,444,124
1562625294430,445,124
1562625294477,446,124
1562625294510,447,124
1562625294558,448,124
1562625294590,449,124
1562625294638,450,124
1562625294672,451,126
1562625294719,452,131
1562625294764,453,141
1562625294786,454,145
1562625294831,455,158
1562625294866,456,172
1562625294911,457,185
1562625294940,458,196
1562625294992,459,201
1562625295025,460,200
1562625295059,461,200
1562625295104,462,201
1562625295137,463,201
1562625295183,464,203
1562625295216,465,185
1562625295263,466,125
1562625295296,467,127
1562625295329,468,125
1562625295376,469,122
1562625295403,470,124
1562625295450,471,124
1562625295501,472,124
1562625295548,473,124
1562625295581,474,124
1562625295602,475,124
1562625295643,476,124
1562625295681,477,124
1562625295728,478,125
1562625295760,479,125
1562625295791,480,125
1562625295843,481,126
1562625295869,482,125
1562625295914,483,126
1562625295961,484,128
1562625296003,485,131
1562625296032,486,137
1562625296078,487,145
1562625296112,488,151
1562625296144,489,159
1562625296186,490,169
1562625296224,491,177
1562625296275,492,187
1562625296324,493,193
1562625296363,494,201
1562625296397,495,201
1562625296418,496,201
1562625296462,497,201
1562625296495,498,201
1562625296547,499,201
1562625296580,500,201
1562625296622,501,201
1562625296656,502,201
1562625296705,503,201
1562625296739,504,203
1562625296763,505,202
1562625296813,506,202
1562625296849,507,202
1562625296896,508,201
1562625296927,509,196
1562625296977,510,159
1562625297011,511,124
1562625297041,512,124
1562625297088,513,124
1562625297138,514,124
1562625297189,515,124
1562625297214,516,124
1562625297255,517,124
1562625297281,518,124
1562625297316,519,125
1562625297362,520,125
1562625297393,521,125
1562625297442,522,125
1562625297471,523,125
1562625297515,524,126
1562625297555,525,129
1562625297589,526,134
1562625297633,527,141
1562625297664,528,150
1562625297715,529,158
1562625297743,530,167
1562625297795,531,178
1562625297826,532,186
1562625297872,533,201
1562625297907,534,201
1562625297942,535,201
1562625298003,536,201
1562625298024,537,201
1562625298064,538,201
1562625298097,539,194
1562625298146,540,164
1562625298177,541,124
1562625298206,542,124
1562625298257,543,124
1562625298290,544,124
1562625298335,545,124
1562625298368,546,124
1562625298418,547,125
1562625298450,548,127
1562625298482,549,147
1562625298531,550,170
1562625298562,551,196
1562625298609,552,200
1562625298641,553,201
1562625298687,554,201
1562625298732,555,202
1562625298777,556,200
1562625298813,557,199
1562625298833,558,162
1562625298880,559,130
1562625298912,560,116
1562625298962,561,124
1562625298994,562,125
1562625299026,563,125
1562625299077,564,126
1562625299109,565,124
1562625299154,566,124
1562625299191,567,125
1562625299232,568,151
1562625299266,569,188
1562625299313,570,201
1562625299347,571,202
1562625299379,572,202
1562625299426,573,203
1562625299458,574,203
1562625299508,575,202
1562625299557,576,202
1562625299606,577,203
1562625299633,578,203
1562625299653,579,202
1562625299704,580,202
1562625299735,581,203
1562625299783,582,201
1562625299815,583,175
1562625299858,584,136
1562625299889,585,136
1562625299921,586,125
1562625299972,587,121
1562625300006,588,122
1562625300054,589,125
1562625300081,590,125
1562625300130,591,125
1562625300163,592,125
1562625300193,593,124
1562625300244,594,124
1562625300279,595,125
1562625300326,596,139
1562625300381,597,153
1562625300420,598,169
1562625300443,599,185
1562625300484,600,198
1562625300516,601,201
1562625300546,602,203
1562625300594,603,201
1562625300626,604,189
1562625300682,605,147
1562625300707,606,124
1562625300752,607,124
1562625300785,608,124
1562625300818,609,124
1562625300866,610,124
1562625300898,611,124
1562625300945,612,124
1562625300979,613,124
1562625301007,614,124
1562625301051,615,124
1562625301089,616,125
1562625301153,617,125
1562625301199,618,125
1562625301232,619,125
1562625301250,620,126
1562625301310,621,134
1562625301331,622,145
1562625301356,623,161
1562625301414,624,179
1562625301448,625,194
1562625301486,626,201
1562625301522,627,201
1562625301573,628,201
1562625301604,629,201
1562625301629,630,200
1562625301686,631,201
1562625301717,632,201
1562625301761,633,201
1562625301794,634,201
1562625301846,635,199
1562625301878,636,182
1562625301912,637,145
1562625301960,638,124
1562625302003,639,124
1562625302048,640,124
1562625302067,641,124
1562625302112,642,124
1562625302150,643,124
1562625302183,644,125
1562625302226,645,125
1562625302259,646,125
1562625302309,647,124
1562625302341,648,124
1562625302387,649,124
1562625302419,650,129
1562625302452,651,158
1562625302499,652,183
1562625302531,653,201
1562625302582,654,201
1562625302614,655,201
1562625302658,656,201
1562625302691,657,203
1562625302741,658,196
1562625302785,659,182
1562625302818,660,167
1562625302861,661,120
1562625302886,662,125
1562625302935,663,124
1562625302966,664,124
1562625303012,665,124
1562625303045,666,124
1562625303071,667,124
1562625303126,668,124
1562625303158,669,124
1562625303205,670,127
1562625303235,671,144
1562625303285,672,155
1562625303316,673,166
1562625303358,674,180
1562625303389,675,191
1562625303427,676,199
1562625303475,677,201
1562625303508,678,200
1562625303563,679,187
1562625303601,680,172
1562625303649,681,169
1562625303668,682,142
1562625303693,683,124
1562625303749,684,124
1562625303780,685,125
1562625303824,686,125
1562625303859,687,125
1562625303906,688,125
1562625303940,689,124
1562625303974,690,125
1562625304016,691,134
1562625304055,692,145
1562625304099,693,159
1562625304134,694,171
1562625304180,695,175
1562625304213,696,190
1562625304246,697,198
1562625304290,698,200
1562625304325,699,200
1562625304390,700,197
1562625304427,701,177
1562625304472,702,125
1562625304489,703,124
1562625304519,704,124
1562625304564,705,124
1562625304598,706,124
1562625304645,707,124
1562625304677,708,124
1562625304724,709,124
1562625304759,710,126
1562625304790,711,136
1562625304840,712,158
1562625304870,713,182
1562625304920,714,196
1562625304951,715,201
1562625304996,716,201
1562625305031,717,201
1562625305080,718,199
1562625305111,719,108
1562625305147,720,110
1562625305190,721,110
1562625305220,722,126
1562625305273,723,121
1562625305302,724,125
1562625305342,725,124
1562625305380,726,148
1562625305412,727,193
1562625305461,728,201
1562625305493,729,200
1562625305541,730,201
1562625305574,731,201
1562625305620,732,201
1562625305654,733,200
1562625305684,734,201
1562625305731,735,201
1562625305766,736,201
1562625305812,737,201
1562625305845,738,200
1562625305906,739,199
1562625305941,740,113
1562625305972,741,146
1562625306006,742,139
1562625306037,743,124
1562625306084,744,124
1562625306118,745,123
1562625306162,746,123
1562625306197,747,124
1562625306229,748,124
1562625306279,749,125
1562625306310,750,156
1562625306355,751,198
1562625306388,752,201
1562625306438,753,202
1562625306472,754,203
1562625306517,755,202
1562625306554,756,201
1562625306585,757,200
1562625306627,758,201
1562625306661,759,174
1562625306726,760,142
1562625306762,761,131
1562625306793,762,134
1562625306821,763,126
1562625306855,764,119
1562625306903,765,121
1562625306936,766,124
1562625306981,767,124
1562625307015,768,125
1562625307064,769,125
1562625307093,770,124
1562625307126,771,126
1562625307176,772,133
1562625307207,773,156
1562625307266,774,182
1562625307285,775,201
1562625307334,776,200
1562625307367,777,201
1562625307400,778,203
1562625307447,779,201
1562625307482,780,200
1562625307544,781,201
1562625307567,782,194
1562625307606,783,123
1562625307640,784,116
1562625307684,785,128
1562625307717,786,125
1562625307750,787,124
1562625307798,788,124
1562625307831,789,124
1562625307879,790,124
1562625307915,791,124
1562625307957,792,124
1562625307990,793,124
1562625308019,794,126
1562625308075,795,137
1562625308106,796,153
1562625308156,797,170
1562625308187,798,191
1562625308231,799,201
1562625308262,800,201
1562625308294,801,203
1562625308344,802,201
1562625308378,803,188
1562625308421,804,102
1562625308453,805,102
1562625308500,806,110
1562625308538,807,125
1562625308570,808,126
1562625308618,809,128
1562625308651,810,124
1562625308693,811,125
1562625308742,812,127
1562625308781,813,145
1562625308811,814,180
1562625308843,815,201
1562625308890,816,201
1562625308922,817,202
1562625308963,818,202
1562625308998,819,202
1562625309063,820,201
1562625309093,821,199
1562625309123,822,87
1562625309157,823,113
1562625309191,824,121
1562625309238,825,115
1562625309272,826,116
1562625309319,827,125
1562625309352,828,125
1562625309413,829,124
1562625309427,830,125
1562625309462,831,129
1562625309514,832,139
1562625309545,833,150
1562625309585,834,164
1562625309624,835,172
1562625309674,836,183
1562625309705,837,190
1562625309735,838,188
1562625309783,839,186
1562625309819,840,188
1562625309882,841,197
1562625309907,842,200
1562625309931,843,201
1562625309976,844,200
1562625310009,845,199
1562625310055,846,199
1562625310087,847,199
1562625311288,848,199
1562625311301,849,196
1562625311313,850,189
1562625311327,851,179
1562625311338,852,168
1562625311352,853,156
1562625311366,854,145
1562625311376,855,139
1562625311391,856,136
1562625311400,857,139
1562625311411,858,139
1562625311425,859,139
1562625311435,860,139
1562625311449,861,136
1562625311477,862,134
1562625311498,863,131
1562625311526,864,129
1562625311550,865,135
1562625311561,866,134
1562625311571,867,133
1562625311586,868,129
1562625311597,869,125
1562625311606,870,126
1562625311620,871,126
1562625311629,872,128
1562625311638,873,134
1562625311653,874,136
1562625311662,875,147
1562625311671,876,161
1562625311686,877,169
1562625311697,878,169
1562625311707,879,168
1562625311722,880,161
1562625311732,881,153
1562625311741,882,148
1562625311756,883,145
1562625311765,884,143
1562625311774,885,140
1562625311790,886,137
1562625311799,887,139
1562625311808,888,140
1562625311824,889,142
1562625311835,890,145
1562625311848,891,155
1562625311862,892,160
1562625311880,893,160
1562625311926,894,160
1562625311960,895,160
1562625311993,896,168
1562625312041,897,174
1562625312072,898,181
1562625312121,899,183
1562625312154,900,183
1562625312198,901,183
1562625312229,902,180
1562625312282,903,178
1562625312318,904,177
1562625312346,905,174
1562625312392,906,175
1562625312424,907,176
1562625312472,908,174
1562625312504,909,177
1562625312552,910,182
1562625312584,911,183
1562625312622,912,184
1562625312665,913,183
1562625312693,914,185
1562625312744,915,185
1562625312777,916,185
1562625312825,917,185
1562625312856,918,185
1562625312889,919,185
1562625312937,920,186
1562625312980,921,185
1562625313033,922,186
1562625313064,923,186
1562625313096,924,188
1562625313130,925,188
1562625313159,926,188
1562625313209,927,186
1562625313241,928,187
1562625313289,929,185
1562625313327,930,182
1562625313372,931,182
1562625313402,932,183
1562625313435,933,181
1562625313485,934,183
1562625313517,935,182
1562625313565,936,180
1562625313598,937,180
1562625313644,938,180
1562625313680,939,179
1562625313711,940,177
1562625313755,941,174
1562625313813,942,172
1562625313849,943,171
1562625313876,944,169
1562625313913,945,169
1562625313948,946,169
1562625313993,947,169
1562625314026,948,176
1562625314058,949,176
1562625314103,950,174
1562625314140,951,174
1562625314186,952,174
1562625314218,953,174
1562625314265,954,172
1562625314299,955,172
1562625314332,956,168
1562625314379,957,164
1562625314411,958,164
1562625314456,959,161
1562625314489,960,159
1562625314539,961,158
1562625314568,962,158
1562625314607,963,158
1562625314662,964,156
1562625314688,965,153
1562625314728,966,148
1562625314760,967,142
1562625314810,968,126
1562625314843,969,124
1562625314875,970,124
1562625314920,971,119
1562625314954,972,116
1562625315002,973,119
1562625315032,974,120
1562625315084,975,121
1562625315118,976,125
1562625315161,977,127
1562625315196,978,130
1562625315230,979,139
1562625315275,980,147
1562625315308,981,151
1562625315356,982,155
1562625315392,983,156
1562625315459,984,156
1562625315492,985,156
1562625315505,986,158
1562625315546,987,161
1562625315580,988,167
1562625315626,989,171
1562625315660,990,169
1562625315706,991,168
1562625315741,992,169
1562625315772,993,172
1562625315824,994,182
1562625315851,995,193
1562625315897,996,193
1562625315931,997,193
1562625315978,998,193
1562625316012,999,193
1562625316043,1000,191
1562625316091,1001,189
1562625316123,1002,188
1562625316169,1003,190
1562625316206,1004,188
1562625316262,1005,185
1562625316303,1006,185
1562625316322,1007,183
1562625316363,1008,180
1562625316394,1009,178
1562625316440,1010,174
1562625316476,1011,166
1562625316523,1012,164
1562625316555,1013,166
1562625316589,1014,165
1562625316634,1015,166
1562625316668,1016,163
1562625316717,1017,156
1562625316752,1018,148
1562625316795,1019,149
1562625316827,1020,148
1562625316873,1021,147
1562625316903,1022,145
1562625316938,1023,141
1562625316986,1024,137
1562625317032,1025,133
1562625317080,1026,133
1562625317113,1027,134
1562625317147,1028,134
1562625317180,1029,134
1562625317212,1030,134
1562625317259,1031,136
1562625317293,1032,136
1562625317338,1033,133
1562625317369,1034,131
1562625317419,1035,131
1562625317453,1036,130
1562625317486,1037,126
1562625317532,1038,126
1562625317564,1039,125
1562625317611,1040,126
1562625317643,1041,125
1562625317691,1042,125
1562625317725,1043,128
1562625317756,1044,133
1562625317809,1045,142
1562625317853,1046,154
1562625317912,1047,165
1562625317933,1048,175
1562625317962,1049,185
1562625317997,1050,193
1562625318043,1051,196
1562625318075,1052,196
1562625318108,1053,198
1562625318157,1054,199
1562625318189,1055,199
1562625318236,1056,198
1562625318270,1057,191
1562625318314,1058,166
1562625318349,1059,131
1562625318382,1060,125
1562625318429,1061,125
1562625318461,1062,125
1562625318509,1063,125
1562625318543,1064,129
1562625318588,1065,132
1562625318621,1066,140
1562625318682,1067,148
1562625318714,1068,150
1562625318742,1069,156
1562625318776,1070,169
1562625318811,1071,180
1562625318870,1072,194
1562625318895,1073,203
1562625318920,1074,201
1562625318979,1075,200
1562625319012,1076,201
1562625319052,1077,201
1562625319084,1078,199
1562625319132,1079,191
1562625319163,1080,159
1562625319203,1081,125
1562625319243,1082,124
1562625319277,1083,124
1562625319324,1084,124
1562625319356,1085,124
1562625319406,1086,125
1562625319443,1087,128
1562625319495,1088,128
1562625319534,1089,131
1562625319549,1090,136
1562625319598,1091,136
1562625319630,1092,142
1562625319680,1093,153
1562625319710,1094,169
1562625319756,1095,186
1562625319797,1096,197
1562625319823,1097,199
1562625319870,1098,201
1562625319908,1099,201
1562625319943,1100,201
1562625319984,1101,202
1562625320027,1102,201
1562625320061,1103,185
1562625320093,1104,123
1562625320148,1105,125
1562625320175,1106,124
1562625320224,1107,124
1562625320271,1108,124
1562625320319,1109,124
1562625320353,1110,124
1562625320370,1111,127
1562625320414,1112,150
1562625320450,1113,177
1562625320491,1114,199
1562625320528,1115,204
1562625320575,1116,202
1562625320607,1117,202
1562625320638,1118,201
1562625320691,1119,201
1562625320723,1120,198
1562625320764,1121,174
1562625320796,1122,124
1562625320847,1123,124
1562625320880,1124,124
1562625320910,1125,124
1562625320957,1126,125
1562625320990,1127,132
1562625321037,1128,153
1562625321083,1129,180
1562625321123,1130,199
1562625321156,1131,200
1562625321197,1132,202
1562625321228,1133,203
1562625321261,1134,202
1562625321310,1135,201
1562625321344,1136,201
1562625321389,1137,201
1562625321421,1138,194
1562625321454,1139,162
1562625321501,1140,125
1562625321533,1141,126
1562625321578,1142,124
1562625321615,1143,125
1562625321661,1144,125
1562625321693,1145,125
1562625321726,1146,125
1562625321774,1147,124
1562625321805,1148,124
1562625321853,1149,124
1562625321899,1150,124
1562625321945,1151,124
1562625321968,1152,124
1562625322013,1153,124
1562625322047,1154,124
1562625322082,1155,124
1562625322126,1156,124
1562625322159,1157,125
1562625322205,1158,125
1562625322237,1159,124
1562625322285,1160,125
1562625322319,1161,123
1562625322351,1162,124
1562625322398,1163,124
1562625322430,1164,124
1562625322478,1165,124
1562625322508,1166,124
1562625322558,1167,124
1562625322591,1168,126
1562625322623,1169,137
1562625322675,1170,153
1562625322716,1171,167
1562625322763,1172,175
1562625322786,1173,177
1562625322831,1174,184
1562625322862,1175,188
1562625322909,1176,191
1562625322942,1177,193
1562625322971,1178,193
1562625323023,1179,193
1562625323055,1180,191
1562625323102,1181,182
1562625323134,1182,125
1562625323182,1183,125
1562625323216,1184,125
1562625323247,1185,126
1562625323295,1186,125
1562625323327,1187,126
1562625323374,1188,134
1562625323406,1189,153
1562625323452,1190,171
1562625323498,1191,186
1562625323538,1192,199
1562625323578,1193,199
1562625323600,1194,199
1562625323646,1195,199
1562625323683,1196,197
1562625323728,1197,196
1562625323760,1198,191
1562625323793,1199,176
1562625323842,1200,168
1562625323873,1201,152
1562625323915,1202,138
1562625323951,1203,134
1562625323999,1204,133
1562625324032,1205,136
1562625324078,1206,142
1562625324111,1207,144
1562625324145,1208,147
1562625324192,1209,156
1562625324223,1210,156
1562625324273,1211,156
1562625324317,1212,156
1562625324373,1213,158
1562625324402,1214,158
1562625324421,1215,158
1562625324465,1216,158
1562625324497,1217,159
1562625324548,1218,158
1562625324581,1219,158
1562625324618,1220,159
1562625324655,1221,159
1562625324687,1222,159
1562625324737,1223,160
1562625324772,1224,160
1562625324818,1225,159
1562625324847,1226,158
1562625324895,1227,160
1562625324926,1228,161
1562625324959,1229,160
1562625325010,1230,159
1562625325042,1231,161
1562625325086,1232,161
1562625325155,1233,161
1562625325184,1234,161
1562625325210,1235,161
1562625325235,1236,161
1562625325281,1237,161
1562625325310,1238,159
1562625325358,1239,159
1562625325392,1240,158
1562625325444,1241,159
1562625325475,1242,161
1562625325508,1243,161
1562625325551,1244,161
1562625325584,1245,161
1562625325632,1246,162
1562625325666,1247,162
1562625325715,1248,162
1562625325751,1249,164
1562625325787,1250,164
1562625325825,1251,164
1562625325856,1252,164
1562625325906,1253,164
1562625325951,1254,164
1562625325996,1255,168
1562625326022,1256,168
1562625326063,1257,167
1562625326095,1258,165
1562625326128,1259,166
1562625326179,1260,169
1562625326211,1261,172
1562625326251,1262,174
1562625326288,1263,174
1562625326338,1264,172
1562625326370,1265,169
1562625326400,1266,167
1562625326449,1267,166
1562625326480,1268,166
1562625326527,1269,169
1562625326560,1270,169
1562625326609,1271,166
1562625326641,1272,166
1562625326673,1273,164
1562625326718,1274,165
1562625326765,1275,164
1562625326812,1276,164
1562625326834,1277,164
1562625326877,1278,164
1562625326914,1279,162
1562625326959,1280,163
1562625326991,1281,162
1562625327024,1282,162
1562625327073,1283,164
1562625327104,1284,165
1562625327151,1285,164
1562625327184,1286,163
1562625327232,1287,162
1562625327265,1288,164
1562625327301,1289,166
1562625327348,1290,167
1562625327381,1291,168
1562625327424,1292,166
1562625327460,1293,162
1562625327505,1294,159
1562625327553,1295,158
1562625327589,1296,161
1562625327630,1297,162
1562625327650,1298,163
1562625327697,1299,164
1562625327737,1300,163
1562625327778,1301,162
1562625327810,1302,164
1562625327843,1303,164
1562625327889,1304,164
1562625327922,1305,163
1562625327973,1306,162
1562625328014,1307,161
1562625328051,1308,163
1562625328083,1309,162
1562625328112,1310,163
1562625328162,1311,164
1562625328196,1312,165
1562625328242,1313,164
1562625328276,1314,165
1562625328322,1315,164
1562625328370,1316,164
1562625328418,1317,164
1562625328444,1318,164
1562625328469,1319,164
1562625328511,1320,164
1562625328547,1321,164
1562625328591,1322,164
1562625328626,1323,164
1562625328674,1324,164
1562625328706,1325,166
1562625328740,1326,166
1562625328786,1327,166
1562625328822,1328,164
1562625328868,1329,164
1562625328901,1330,166
1562625328947,1331,166
1562625328978,1332,164
1562625329010,1333,161
1562625329055,1334,158
1562625329091,1335,156
1562625329138,1336,158
1562625329186,1337,156
1562625329235,1338,156
1562625329259,1339,156
1562625329282,1340,157
1562625329332,1341,157
1562625329366,1342,155
1562625329416,1343,156
1562625329448,1344,155
1562625329489,1345,153
1562625329519,1346,153
1562625329554,1347,153
1562625329612,1348,153
1562625329642,1349,153
1562625329684,1350,153
1562625329718,1351,153
1562625329762,1352,153
1562625329795,1353,154
1562625329845,1354,155
1562625329878,1355,154
1562625329911,1356,151
1562625329960,1357,151
1562625330001,1358,148
1562625330053,1359,147
1562625330070,1360,145
1562625330116,1361,143
