ts_micro,frame,wheel
1562627630025,212,142
1562627630057,213,141
1562627630100,214,140
1562627630136,215,140
1562627630180,216,144
1562627630212,217,144
1562627630270,218,142
1562627630336,219,140
1562627630366,220,137
1562627630385,221,134
1562627630408,222,133
1562627630450,223,130
1562627630484,224,127
1562627630534,225,125
1562627630566,226,125
1562627630612,227,123
1562627630645,228,119
1562627630678,229,119
1562627630722,230,120
1562627630762,231,121
1562627630804,232,122
1562627630839,233,122
1562627630885,234,124
1562627630916,235,124
1562627630948,236,125
1562627630997,237,124
1562627631030,238,125
1562627631093,239,125
1562627631124,240,124
1562627631165,241,124
1562627631188,242,124
1562627631222,243,125
1562627631273,244,124
1562627631305,245,124
1562627631352,246,124
1562627631387,247,125
1562627631430,248,124
1562627631463,249,125
1562627631517,250,127
1562627631547,251,137
1562627631576,252,147
1562627631622,253,155
1562627631653,254,161
1562627631702,255,162
1562627631739,256,161
1562627631785,257,162
1562627631818,258,164
1562627631861,259,164
1562627631927,260,165
1562627631958,261,162
1562627631976,262,166
1562627632003,263,167
1562627632055,264,166
1562627632087,265,168
1562627632131,266,175
1562627632167,267,181
1562627632197,268,185
1562627632246,269,191
1562627632280,270,195
1562627632325,271,194
1562627632357,272,196
1562627632406,273,196
1562627632439,274,196
1562627632472,275,193
1562627632520,276,186
1562627632552,277,174
1562627632595,278,164
1562627632629,279,164
1562627632691,280,160
1562627632728,281,151
1562627632763,282,145
1562627632791,283,139
1562627632823,284,125
1562627632871,285,124
1562627632901,286,124
1562627632952,287,125
1562627632987,288,125
1562627633017,289,125
1562627633059,290,125
1562627633095,291,126
1562627633143,292,137
1562627633176,293,147
1562627633225,294,159
1562627633257,295,171
1562627633294,296,183
1562627633333,297,190
1562627633365,298,197
1562627633417,299,195
1562627633449,300,186
1562627633507,301,168
1562627633537,302,155
1562627633583,303,154
1562627633607,304,154
1562627633638,305,156
1562627633689,306,164
1562627633724,307,171
1562627633765,308,168
1562627633797,309,151
1562627633832,310,133
1562627633882,311,128
1562627633913,312,128
1562627633959,313,128
1562627633993,314,128
1562627634040,315,130
1562627634072,316,125
1562627634118,317,125
1562627634150,318,124
1562627634181,319,124
1562627634229,320,125
1562627634262,321,126
1562627634324,322,126
1562627634360,323,129
1562627634397,324,133
1562627634424,325,140
1562627634456,326,147
1562627634521,327,154
1562627634547,328,158
1562627634587,329,164
1562627634621,330,169
1562627634660,331,174
1562627634701,332,180
1562627634731,333,180
1562627634776,334,185
1562627634809,335,191
1562627634853,336,186
1562627634894,337,174
1562627634934,338,173
1562627634966,339,171
1562627635021,340,166
1562627635051,341,165
1562627635082,342,161
1562627635144,343,156
1562627635174,344,158
1562627635208,345,156
1562627635239,346,154
1562627635292,347,152
1562627635330,348,148
1562627635354,349,142
1562627635394,350,140
1562627635434,351,142
1562627635481,352,144
1562627635515,353,147
1562627635560,354,154
1562627635588,355,158
1562627635625,356,162
1562627635676,357,171
1562627635704,358,175
1562627635755,359,180
1562627635785,360,182
1562627635833,361,180
1562627635862,362,175
1562627635923,363,177
1562627635958,364,174
1562627635987,365,165
1562627636023,366,161
1562627636056,367,162
1562627636105,368,159
1562627636136,369,156
1562627636183,370,155
1562627636216,371,156
1562627636248,372,156
1562627636295,373,155
1562627636328,374,154
1562627636375,375,153
1562627636408,376,155
1562627636456,377,154
1562627636494,378,153
1562627636520,379,156
1562627636568,380,162
1562627636606,381,169
1562627636648,382,172
1562627636680,383,176
1562627636731,384,179
1562627636763,385,177
1562627636795,386,172
1562627636851,387,163
1562627636873,388,154
1562627636921,389,148
1562627636958,390,149
1562627636996,391,147
1562627637034,392,147
1562627637080,393,144
1562627637111,394,144
1562627637144,395,145
1562627637192,396,145
1562627637224,397,146
1562627637271,398,147
1562627637303,399,147
1562627637356,400,147
1562627637384,401,150
1562627637417,402,159
1562627637471,403,159
1562627637510,404,156
1562627637543,405,153
1562627637576,406,151
1562627637624,407,151
1562627637656,408,151
1562627637690,409,151
1562627637735,410,152
1562627637769,411,155
1562627637815,412,158
1562627637849,413,158
1562627637896,414,156
1562627637925,415,154
1562627637961,416,148
1562627638019,417,144
1562627638040,418,142
1562627638087,419,140
1562627638123,420,134
1562627638168,421,134
1562627638200,422,137
1562627638237,423,139
1562627638294,424,139
1562627638325,425,139
1562627638360,426,142
1562627638391,427,144
1562627638443,428,149
1562627638472,429,159
1562627638517,430,166
1562627638555,431,164
1562627638587,432,164
1562627638632,433,161
1562627638666,434,152
1562627638715,435,143
1562627638746,436,145
1562627638791,437,145
1562627638824,438,145
1562627638855,439,147
1562627638910,440,148
1562627638941,441,145
1562627638983,442,145
1562627639018,443,147
1562627639079,444,150
1562627639115,445,153
1562627639144,446,162
1562627639171,447,164
1562627639211,448,166
1562627639256,449,171
1562627639289,450,171
1562627639333,451,171
1562627639370,452,171
1562627639416,453,169
1562627639448,454,167
1562627639482,455,167
1562627639529,456,166
1562627639561,457,164
1562627639609,458,160
1562627639642,459,153
1562627639688,460,152
1562627639721,461,150
1562627639753,462,150
1562627639799,463,152
1562627639833,464,154
1562627639893,465,155
1562627639927,466,154
1562627639961,467,154
1562627639992,468,153
1562627640025,469,151
1562627640075,470,149
1562627640110,471,147
1562627640156,472,146
1562627640189,473,142
1562627640233,474,139
1562627640262,475,141
1562627640298,476,141
1562627640351,477,141
1562627640381,478,139
1562627640427,479,136
1562627640461,480,133
1562627640506,481,135
1562627640538,482,139
1562627640566,483,144
1562627640624,484,148
1562627640653,485,148
1562627640715,486,149
1562627640739,487,148
1562627640780,488,148
1562627640812,489,152
1562627640845,490,159
1562627640892,491,163
1562627640922,492,163
1562627640969,493,162
1562627641002,494,159
1562627641053,495,156
1562627641083,496,157
1562627641128,497,156
1562627641162,498,156
1562627641190,499,155
1562627641241,500,154
1562627641275,501,155
1562627641322,502,155
1562627641355,503,155
1562627641400,504,153
1562627641434,505,153
1562627641465,506,154
1562627641529,507,151
1562627641561,508,152
1562627641594,509,152
1562627641626,510,151
1562627641669,511,152
1562627641706,512,151
1562627641738,513,152
1562627641788,514,154
1562627641822,515,155
1562627641867,516,168
1562627641899,517,182
1562627641945,518,183
1562627641978,519,180
1562627642026,520,174
1562627642058,521,166
1562627642092,522,158
1562627642135,523,152
1562627642170,524,150
1562627642218,525,148
1562627642252,526,146
1562627642310,527,147
1562627642343,528,147
1562627642378,529,145
1562627642405,530,144
1562627642442,531,144
1562627642491,532,142
1562627642524,533,138
1562627642571,534,136
1562627642600,535,134
1562627642636,536,134
1562627642683,537,134
1562627642714,538,134
1562627642762,539,138
1562627642797,540,138
1562627642842,541,141
1562627642878,542,139
1562627642902,543,142
1562627642955,544,147
1562627642987,545,151
1562627643035,546,150
1562627643065,547,150
1562627643127,548,150
1562627643160,549,150
1562627643192,550,150
1562627643227,551,150
1562627643259,552,153
1562627643307,553,154
1562627643340,554,150
1562627643387,555,148
1562627643419,556,149
1562627643452,557,148
1562627643499,558,148
1562627643529,559,144
1562627643578,560,137
1562627643613,561,134
1562627643659,562,129
1562627643691,563,130
1562627643741,564,136
1562627643778,565,141
1562627643809,566,144
1562627643852,567,142
1562627643884,568,142
1562627643947,569,144
1562627643984,570,145
1562627644021,571,152
1562627644062,572,158
1562627644096,573,159
1562627644123,574,159
1562627644156,575,158
1562627644204,576,158
1562627644238,577,155
1562627644283,578,151
1562627644317,579,149
1562627644348,580,147
1562627644395,581,147
1562627644428,582,147
1562627644474,583,147
1562627644508,584,148
1562627644554,585,148
1562627644588,586,149
1562627644621,587,147
1562627644667,588,145
1562627644700,589,149
1562627644748,590,155
1562627644780,591,160
1562627644838,592,164
1562627644875,593,164
1562627644909,594,164
1562627644938,595,165
1562627644973,596,164
1562627645020,597,166
1562627645054,598,164
1562627645098,599,163
1562627645132,600,162
1562627645180,601,161
1562627645212,602,163
1562627645246,603,163
1562627645291,604,161
1562627645326,605,161
1562627645374,606,161
1562627645401,607,161
1562627645452,608,164
1562627645486,609,168
1562627645518,610,174
1562627645564,611,177
1562627645595,612,174
1562627645656,613,165
1562627645690,614,166
1562627645727,615,171
1562627645756,616,169
1562627645789,617,169
1562627645836,618,169
1562627645865,619,169
1562627645916,620,169
1562627645952,621,172
1562627645995,622,177
1562627646028,623,179
1562627646061,624,178
1562627646108,625,178
1562627646140,626,179
1562627646188,627,180
1562627646222,628,180
1562627646267,629,178
1562627646300,630,172
1562627646345,631,170
1562627646382,632,171
1562627646413,633,171
1562627646472,634,171
1562627646507,635,169
1562627646541,636,169
1562627646572,637,166
1562627646620,638,164
1562627646653,639,165
1562627646689,640,165
1562627646732,641,161
1562627646765,642,160
1562627646809,643,161
1562627646844,644,163
1562627646892,645,163
1562627646925,646,161
1562627646957,647,161
1562627647004,648,161
1562627647037,649,163
1562627647089,650,166
1562627647120,651,167
1562627647166,652,171
1562627647198,653,172
1562627647254,654,171
1562627647285,655,169
1562627647325,656,166
1562627647357,657,166
1562627647390,658,166
1562627647436,659,166
1562627647470,660,166
1562627647519,661,165
1562627647550,662,166
1562627647582,663,169
1562627647633,664,170
1562627647665,665,173
1562627647711,666,171
1562627647741,667,169
1562627647789,668,166
1562627647822,669,164
1562627647854,670,164
1562627647901,671,164
1562627647934,672,161
1562627647981,673,158
1562627648014,674,156
1562627648073,675,152
1562627648109,676,151
1562627648143,677,154
1562627648169,678,154
1562627648202,679,153
1562627648253,680,148
1562627648286,681,143
1562627648333,682,144
1562627648365,683,144
1562627648399,684,143
1562627648447,685,146
1562627648479,686,147
1562627648525,687,145
1562627648558,688,147
1562627648606,689,145
1562627648638,690,147
1562627648682,691,147
1562627648720,692,144
1562627648753,693,129
1562627648798,694,125
1562627648830,695,125
1562627648893,696,126
1562627648925,697,129
1562627648965,698,133
1562627648989,699,132
1562627649021,700,134
1562627649072,701,134
1562627649104,702,136
1562627649147,703,136
1562627649186,704,137
1562627649230,705,139
1562627649262,706,139
1562627649293,707,139
1562627649346,708,141
1562627649378,709,142
1562627649421,710,145
1562627649453,711,148
1562627649503,712,152
1562627649535,713,153
1562627649583,714,156
1562627649614,715,162
1562627649648,716,166
1562627649707,717,169
1562627649741,718,173
1562627649780,719,172
1562627649808,720,169
1562627649854,721,169
1562627649889,722,169
1562627649919,723,169
1562627649965,724,169
1562627649997,725,169
1562627650048,726,166
1562627650078,727,161
1562627650125,728,162
1562627650159,729,163
1562627650191,730,162
1562627650238,731,172
1562627650271,732,180
1562627650319,733,186
1562627650353,734,193
1562627650398,735,196
1562627650431,736,196
1562627650462,737,196
1562627650529,738,197
1562627650554,739,194
1562627650592,740,192
1562627650624,741,183
1562627650671,742,179
1562627650703,743,179
1562627650735,744,179
1562627650784,745,181
1562627650820,746,182
1562627650863,747,179
1562627650902,748,168
1562627650945,749,159
1562627650978,750,156
1562627651007,751,154
1562627651058,752,150
1562627651093,753,147
1562627651135,754,144
1562627651167,755,142
1562627651218,756,139
1562627651251,757,136
1562627651310,758,131
1562627651341,759,125
1562627651367,760,124
1562627651408,761,124
1562627651440,762,125
1562627651485,763,124
1562627651521,764,124
1562627651574,765,125
1562627651605,766,125
1562627651631,767,125
1562627651682,768,126
1562627651714,769,126
1562627651763,770,126
1562627651796,771,131
1562627651845,772,134
1562627651881,773,136
1562627651912,774,142
1562627651949,775,147
1562627651985,776,147
1562627652034,777,145
1562627652068,778,146
1562627652124,779,146
1562627652163,780,147
1562627652200,781,153
1562627652225,782,162
1562627652257,783,167
1562627652306,784,170
1562627652338,785,171
1562627652385,786,171
1562627652414,787,172
1562627652466,788,171
1562627652499,789,168
1562627652530,790,174
1562627652580,791,175
1562627652612,792,174
1562627652656,793,175
1562627652688,794,178
1562627652740,795,180
1562627652775,796,179
1562627652797,797,170
1562627652850,798,158
1562627652881,799,151
1562627652953,800,148
1562627652985,801,148
1562627653008,802,146
1562627653041,803,139
1562627653075,804,136
1562627653119,805,136
1562627653151,806,138
1562627653206,807,142
1562627653238,808,159
1562627653287,809,180
1562627653316,810,186
1562627653345,811,187
1562627653393,812,190
1562627653425,813,192
1562627653476,814,193
1562627653512,815,192
1562627653555,816,195
1562627653584,817,191
1562627653632,818,173
1562627653665,819,150
1562627653698,820,140
1562627653763,821,136
1562627653794,822,136
1562627653822,823,144
1562627653857,824,156
1562627653909,825,161
1562627653939,826,163
1562627653971,827,162
1562627654017,828,155
1562627654050,829,142
1562627654095,830,139
1562627654129,831,139
1562627654179,832,139
1562627654209,833,148
1562627654243,834,160
1562627654285,835,165
1562627654320,836,170
1562627654370,837,172
1562627654404,838,165
1562627654449,839,153
1562627654482,840,144
1562627654517,841,136
1562627654575,842,131
1562627654608,843,130
1562627654641,844,129
1562627654675,845,130
1562627654720,846,136
1562627654749,847,140
1562627654785,848,146
1562627654833,849,153
1562627654864,850,153
1562627654915,851,154
1562627654948,852,155
1562627654993,853,156
1562627655025,854,155
1562627655058,855,154
1562627655108,856,152
1562627655137,857,151
1562627655184,858,151
1562627655216,859,147
1562627655264,860,145
1562627655296,861,147
1562627655360,862,145
1562627655392,863,145
1562627655434,864,145
1562627655456,865,150
1562627655489,866,154
1562627655538,867,158
1562627655570,868,165
1562627655617,869,169
1562627655651,870,169
1562627655681,871,169
1562627655729,872,171
1562627655762,873,177
1562627655811,874,180
1562627655843,875,179
1562627655888,876,174
1562627655924,877,169
1562627655954,878,166
1562627656002,879,162
1562627656034,880,152
1562627656085,881,149
1562627656119,882,148
1562627656166,883,151
1562627656228,884,158
1562627656252,885,165
1562627656281,886,172
1562627656314,887,178
1562627656354,888,185
1562627656396,889,188
1562627656433,890,186
1562627656466,891,185
1562627656522,892,180
1562627656552,893,177
1562627656586,894,174
1562627656623,895,171
1562627656661,896,164
1562627656707,897,161
1562627656740,898,160
1562627656788,899,158
1562627656821,900,158
1562627656854,901,159
1562627656897,902,156
1562627656930,903,155
1562627657001,904,154
1562627657035,905,150
1562627657067,906,147
1562627657096,907,142
1562627657132,908,139
1562627657172,909,139
1562627657202,910,140
1562627657254,911,142
1562627657284,912,145
1562627657329,913,148
1562627657361,914,149
1562627657396,915,148
1562627657442,916,145
1562627657474,917,147
1562627657523,918,145
1562627657552,919,144
1562627657602,920,140
1562627657633,921,139
1562627657666,922,137
1562627657716,923,132
1562627657750,924,127
1562627657808,925,125
1562627657842,926,126
1562627657876,927,124
1562627657908,928,124
1562627657953,929,125
1562627657987,930,125
1562627658016,931,125
1562627658066,932,125
1562627658100,933,124
1562627658151,934,125
1562627658181,935,133
1562627658232,936,136
1562627658259,937,139
1562627658291,938,145
1562627658339,939,151
1562627658373,940,156
1562627658420,941,165
1562627658453,942,168
1562627658497,943,169
1562627658534,944,176
1562627658574,945,182
1562627658631,946,188
1562627658663,947,190
1562627658694,948,188
1562627658728,949,187
1562627658771,950,187
1562627658804,951,182
1562627658837,952,164
1562627658888,953,142
1562627658920,954,127
1562627658961,955,127
1562627658996,956,127
1562627659043,957,131
1562627659075,958,134
1562627659108,959,140
1562627659155,960,148
1562627659188,961,160
1562627659235,962,166
1562627659269,963,165
1562627659317,964,169
1562627659349,965,174
1562627659407,966,177
1562627659434,967,188
1562627659464,968,195
1562627659507,969,194
1562627659541,970,196
1562627659588,971,196
1562627659620,972,190
1562627659667,973,185
1562627659700,974,177
1562627659733,975,164
1562627659781,976,142
1562627659814,977,129
1562627659861,978,127
1562627659890,979,126
1562627659939,980,131
1562627659973,981,135
1562627660005,982,136
1562627660052,983,136
1562627660084,984,142
1562627660138,985,147
1562627660170,986,153
1562627660233,987,165
1562627660258,988,179
1562627660297,989,189
1562627660326,990,196
1562627660354,991,198
1562627660405,992,197
1562627660437,993,196
1562627660479,994,190
1562627660516,995,167
1562627660564,996,140
1562627660597,997,126
1562627660630,998,125
1562627660677,999,124
1562627660709,1000,123
1562627660755,1001,124
1562627660788,1002,125
1562627660834,1003,130
1562627660868,1004,136
1562627660902,1005,139
1562627660948,1006,147
1562627660983,1007,159
1562627661046,1008,162
1562627661075,1009,174
1562627661112,1010,186
1562627661141,1011,192
1562627661187,1012,196
1562627661220,1013,197
1562627661252,1014,196
1562627661299,1015,183
1562627661335,1016,150
1562627661383,1017,132
1562627661415,1018,132
1562627661460,1019,131
1562627661493,1020,131
1562627661524,1021,131
1562627661573,1022,129
1562627661606,1023,129
1562627661652,1024,130
1562627661684,1025,135
1562627661732,1026,142
1562627661763,1027,147
1562627661797,1028,154
1562627661856,1029,163
1562627661893,1030,169
1562627661924,1031,180
1562627661957,1032,188
1562627662005,1033,193
1562627662039,1034,192
1562627662076,1035,188
1562627662117,1036,180
1562627662150,1037,154
1562627662197,1038,137
1562627662226,1039,139
1562627662277,1040,143
1562627662310,1041,142
1562627662342,1042,137
1562627662388,1043,139
1562627662421,1044,141
1562627662470,1045,142
1562627662503,1046,146
1562627662550,1047,152
1562627662582,1048,153
1562627662640,1049,153
1562627662681,1050,152
1562627662714,1051,149
1562627662745,1052,147
1562627662779,1053,144
1562627662826,1054,139
1562627662861,1055,137
1562627662901,1056,137
1562627662933,1057,136
1562627662966,1058,133
1562627663020,1059,133
1562627663053,1060,134
1562627663095,1061,134
1562627663127,1062,136
1562627663172,1063,135
1562627663206,1064,135
1562627663239,1065,134
1562627663287,1066,136
1562627663319,1067,136
1562627663365,1068,133
1562627663399,1069,131
1562627663468,1070,131
1562627663511,1071,128
1562627663535,1072,126
1562627663554,1073,126
1562627663591,1074,126
1562627663636,1075,124
1562627663673,1076,124
1562627663719,1077,125
1562627663751,1078,125
1562627663784,1079,126
1562627663830,1080,126
1562627663862,1081,126
1562627663912,1082,125
1562627663946,1083,125
1562627663991,1084,128
1562627664023,1085,126
1562627664056,1086,131
1562627664101,1087,136
1562627664137,1088,137
1562627664184,1089,137
1562627664219,1090,136
1562627664279,1091,144
1562627664311,1092,152
1562627664347,1093,153
1562627664377,1094,159
1562627664409,1095,159
1562627664455,1096,159
1562627664489,1097,160
1562627664534,1098,163
1562627664563,1099,162
1562627664615,1100,164
1562627664650,1101,162
1562627664681,1102,163
1562627664731,1103,168
1562627664764,1104,172
1562627664807,1105,170
1562627664840,1106,172
1562627664888,1107,177
1562627664920,1108,176
1562627664967,1109,177
1562627664998,1110,177
1562627665028,1111,170
1562627665090,1112,161
1562627665123,1113,159
1562627665161,1114,160
1562627665191,1115,161
1562627665238,1116,165
1562627665270,1117,171
1562627665304,1118,180
1562627665351,1119,186
1562627665387,1120,193
1562627665432,1121,196
1562627665464,1122,196
1562627665507,1123,196
1562627665542,1124,193
1562627665576,1125,183
1562627665622,1126,175
1562627665654,1127,168
1562627665704,1128,153
1562627665736,1129,145
1562627665782,1130,139
1562627665815,1131,140
1562627665848,1132,156
1562627665907,1133,176
1562627665941,1134,182
1562627665975,1135,180
1562627666009,1136,173
1562627666054,1137,171
1562627666087,1138,163
1562627666119,1139,156
1562627666167,1140,147
1562627666200,1141,139
1562627666247,1142,139
1562627666282,1143,139
1562627666327,1144,137
1562627666360,1145,144
1562627666392,1146,147
1562627666438,1147,146
1562627666472,1148,140
1562627666519,1149,144
1562627666552,1150,147
1562627666600,1151,148
1562627666633,1152,150
1562627666691,1153,152
1562627666723,1154,151
1562627666756,1155,151
1562627666791,1156,155
1562627666824,1157,159
1562627666873,1158,162
1562627666902,1159,162
1562627666952,1160,160
1562627666985,1161,158
1562627667016,1162,154
1562627667063,1163,153
1562627667096,1164,155
1562627667144,1165,158
1562627667177,1166,160
1562627667223,1167,158
1562627667256,1168,158
1562627667288,1169,158
1562627667335,1170,157
1562627667365,1171,155
1562627667412,1172,155
1562627667448,1173,154
1562627667508,1174,153
1562627667543,1175,153
1562627667580,1176,154
1562627667608,1177,156
1562627667641,1178,159
1562627667688,1179,163
1562627667721,1180,161
1562627667768,1181,161
1562627667800,1182,156
1562627667850,1183,151
1562627667889,1184,147
1562627667917,1185,145
1562627667962,1186,146
1562627667995,1187,145
1562627668042,1188,146
1562627668074,1189,150
1562627668121,1190,153
1562627668155,1191,159
1562627668186,1192,163
1562627668234,1193,166
1562627668267,1194,170
1562627668320,1195,177
1562627668358,1196,179
1562627668397,1197,174
1562627668425,1198,164
1562627668458,1199,149
1562627668504,1200,139
1562627668537,1201,139
1562627668585,1202,139
1562627668618,1203,136
1562627668664,1204,134
1562627668697,1205,136
1562627668729,1206,138
1562627668775,1207,136
1562627668811,1208,137
1562627668858,1209,141
1562627668890,1210,144
1562627668938,1211,140
1562627668972,1212,142
1562627669016,1213,145
1562627669051,1214,149
1562627669082,1215,152
1562627669144,1216,156
1562627669176,1217,159
1562627669214,1218,159
1562627669240,1219,160
1562627669289,1220,161
1562627669321,1221,153
1562627669353,1222,144
1562627669404,1223,138
1562627669435,1224,136
1562627669478,1225,136
1562627669514,1226,139
1562627669562,1227,144
1562627669594,1228,146
1562627669626,1229,147
1562627669676,1230,147
1562627669705,1231,153
1562627669752,1232,160
1562627669785,1233,161
1562627669836,1234,161
1562627669866,1235,163
1562627669895,1236,166
1562627669964,1237,166
1562627669993,1238,164
1562627670025,1239,156
1562627670058,1240,142
1562627670109,1241,133
1562627670141,1242,133
1562627670170,1243,136
1562627670218,1244,136
1562627670249,1245,138
1562627670300,1246,140
1562627670332,1247,144
1562627670380,1248,147
1562627670412,1249,151
1562627670446,1250,148
1562627670490,1251,147
1562627670522,1252,150
1562627670572,1253,153
1562627670604,1254,151
1562627670646,1255,152
1562627670682,1256,152
1562627670742,1257,152
1562627670775,1258,154
1562627670808,1259,153
1562627670843,1260,154
1562627670876,1261,152
1562627670921,1262,154
1562627670955,1263,152
1562627671003,1264,150
1562627671035,1265,150
1562627671062,1266,150
1562627671113,1267,148
1562627671148,1268,149
1562627671194,1269,148
1562627671227,1270,148
1562627671275,1271,156
1562627671308,1272,161
1562627671339,1273,164
1562627671387,1274,165
1562627671420,1275,168
1562627671467,1276,169
1562627671500,1277,171
1562627671559,1278,176
1562627671590,1279,180
1562627671629,1280,180
1562627671659,1281,179
1562627671691,1282,175
1562627671739,1283,169
1562627671772,1284,165
1562627671820,1285,158
1562627671851,1286,153
1562627671885,1287,153
1562627671933,1288,154
1562627671963,1289,152
1562627672015,1290,151
1562627672044,1291,152
1562627672092,1292,152
1562627672124,1293,155
1562627672172,1294,164
1562627672205,1295,173
1562627672237,1296,180
1562627672284,1297,180
1562627672317,1298,176
1562627672378,1299,174
1562627672413,1300,174
1562627672445,1301,166
1562627672478,1302,152
1562627672505,1303,137
1562627672564,1304,130
1562627672597,1305,138
1562627672641,1306,145
1562627672673,1307,148
1562627672719,1308,152
1562627672749,1309,163
1562627672782,1310,167
1562627672828,1311,167
1562627672861,1312,172
1562627672909,1313,182
1562627672942,1314,184
1562627672985,1315,183
1562627673021,1316,177
1562627673072,1317,159
1562627673102,1318,152
1562627673134,1319,156
1562627673200,1320,161
1562627673236,1321,168
1562627673264,1322,176
1562627673295,1323,178
1562627673344,1324,187
1562627673375,1325,190
1562627673408,1326,188
1562627673449,1327,184
1562627673486,1328,174
1562627673536,1329,169
1562627673569,1330,170
1562627673612,1331,177
1562627673650,1332,185
1562627673684,1333,188
1562627673725,1334,184
1562627673758,1335,176
1562627673808,1336,169
1562627673842,1337,166
1562627673885,1338,168
1562627673913,1339,172
1562627673949,1340,174
1562627674011,1341,171
1562627674043,1342,168
1562627674090,1343,167
1562627674123,1344,169
1562627674161,1345,170
1562627674188,1346,174
1562627674221,1347,183
1562627674271,1348,184
1562627674302,1349,175
1562627674348,1350,172
1562627674379,1351,170
1562627674429,1352,159
1562627674461,1353,150
1562627674494,1354,146
1562627674543,1355,145
1562627674575,1356,142
1562627674620,1357,139
1562627674653,1358,133
1562627674703,1359,126
1562627674734,1360,126
1562627674781,1361,128
