ts_micro,frame,wheel
1562624550801,191,124
1562624550853,192,124
1562624550885,193,124
1562624550928,194,124
1562624550964,195,124
1562624551008,196,124
1562624551051,197,124
1562624551099,198,124
1562624551130,199,124
1562624551153,200,125
1562624551198,201,125
1562624551231,202,125
1562624551283,203,124
1562624551312,204,124
1562624551356,205,124
1562624551394,206,124
1562624551425,207,124
1562624551470,208,124
1562624551502,209,124
1562624551553,210,124
1562624551585,211,125
1562624551628,212,125
1562624551660,213,125
1562624551693,214,125
1562624551742,215,124
1562624551772,216,124
1562624551827,217,124
1562624551878,218,124
1562624551912,219,124
1562624551944,220,124
1562624551976,221,124
1562624552025,222,124
1562624552047,223,125
1562624552093,224,125
1562624552127,225,125
1562624552173,226,125
1562624552205,227,124
1562624552238,228,124
1562624552287,229,124
1562624552322,230,124
1562624552364,231,124
1562624552397,232,124
1562624552448,233,124
1562624552478,234,124
1562624552524,235,125
1562624552559,236,125
1562624552591,237,125
1562624552637,238,124
1562624552670,239,124
1562624552721,240,124
1562624552763,241,124
1562624552808,242,124
1562624552838,243,124
1562624552862,244,124
1562624552909,245,124
1562624552941,246,124
1562624552991,247,125
1562624553024,248,125
1562624553068,249,125
1562624553102,250,124
1562624553133,251,124
1562624553183,252,124
1562624553213,253,124
1562624553264,254,124
1562624553294,255,124
1562624553341,256,124
1562624553374,257,124
1562624553406,258,125
1562624553457,259,125
1562624553491,260,125
1562624553534,261,125
1562624553575,262,124
1562624553625,263,124
1562624553654,264,124
1562624553694,265,124
1562624553729,266,124
1562624553760,267,124
1562624553806,268,124
1562624553838,269,124
1562624553891,270,125
1562624553921,271,125
1562624553966,272,125
1562624554001,273,125
1562624554031,274,124
1562624554080,275,124
1562624554111,276,124
1562624554160,277,124
1562624554194,278,124
1562624554238,279,124
1562624554270,280,124
1562624554302,281,124
1562624554351,282,125
1562624554404,283,125
1562624554449,284,125
1562624554468,285,124
1562624554510,286,124
1562624554543,287,124
1562624554574,288,124
1562624554623,289,124
1562624554662,290,124
1562624554703,291,124
1562624554736,292,124
1562624554788,293,124
1562624554821,294,125
1562624554864,295,125
1562624554895,296,125
1562624554927,297,124
1562624554974,298,124
1562624555009,299,124
1562624555055,300,124
1562624555089,301,124
1562624555138,302,124
1562624555169,303,124
1562624555207,304,124
1562624555256,305,125
1562624555290,306,125
1562624555335,307,125
1562624555367,308,125
1562624555406,309,124
1562624555440,310,124
1562624555471,311,124
1562624555520,312,124
1562624555554,313,125
1562624555601,314,131
1562624555631,315,145
1562624555680,316,162
1562624555711,317,182
1562624555759,318,201
1562624555791,319,201
1562624555826,320,201
1562624555871,321,201
1562624555904,322,201
1562624555954,323,201
1562624555989,324,201
1562624556034,325,201
1562624556065,326,201
1562624556121,327,200
1562624556154,328,201
1562624556186,329,201
1562624556228,330,194
1562624556263,331,145
1562624556311,332,124
1562624556345,333,124
1562624556389,334,124
1562624556426,335,124
1562624556455,336,125
1562624556515,337,124
1562624556533,338,124
1562624556575,339,124
1562624556616,340,125
1562624556663,341,125
1562624556699,342,125
1562624556741,343,126
1562624556774,344,123
1562624556806,345,123
1562624556855,346,124
1562624556890,347,123
1562624556950,348,125
1562624556983,349,142
1562624556999,350,116
1562624557078,351,125
1562624557143,352,125
1562624557175,353,125
1562624557223,354,124
1562624557255,355,124
1562624557301,356,138
1562624557336,357,181
1562624557382,358,201
1562624557431,359,198
1562624557479,360,200
1562624557575,361,201
1562624557606,362,203
1562624557656,363,203
1562624557689,364,203
1562624557737,365,201
1562624557783,366,178
1562624557805,367,144
1562624557848,368,121
1562624557878,369,116
1562624557931,370,126
1562624557961,371,135
1562624557994,372,120
1562624558041,373,127
1562624558071,374,124
1562624558119,375,124
1562624558153,376,124
1562624558199,377,124
1562624558233,378,124
1562624558260,379,124
1562624558313,380,124
1562624558344,381,124
1562624558391,382,124
1562624558423,383,125
1562624558471,384,125
1562624558503,385,125
1562624558568,386,124
1562624558603,387,124
1562624558625,388,124
1562624558663,389,124
1562624558699,390,124
1562624558740,391,124
1562624558775,392,124
1562624558824,393,124
1562624558854,394,124
1562624558886,395,125
1562624558935,396,125
1562624558967,397,125
1562624559015,398,124
1562624559047,399,124
1562624559099,400,124
1562624559130,401,124
1562624559159,402,124
1562624559203,403,124
1562624559239,404,124
1562624559286,405,124
1562624559321,406,125
1562624559379,407,125
1562624559421,408,125
1562624559448,409,125
1562624559473,410,124
1562624559510,411,124
1562624559558,412,124
1562624559592,413,123
1562624559639,414,127
1562624559670,415,125
1562624559704,416,131
1562624559750,417,137
1562624559784,418,142
1562624559833,419,137
1562624559865,420,124
1562624559914,421,122
1562624559945,422,109
1562624559991,423,90
1562624560023,424,70
1562624560055,425,48
1562624560105,426,49
1562624560142,427,48
1562624560200,428,48
1562624560233,429,48
1562624560264,430,50
1562624560298,431,50
1562624560334,432,50
1562624560383,433,60
1562624560412,434,83
1562624560451,435,113
1562624560493,436,125
1562624560537,437,132
1562624560570,438,145
1562624560619,439,163
1562624560656,440,196
1562624560683,441,203
1562624560731,442,201
1562624560764,443,201
1562624560809,444,201
1562624560842,445,201
1562624560888,446,202
1562624560921,447,201
1562624560960,448,203
1562624561018,449,203
1562624561042,450,203
1562624561082,451,205
1562624561114,452,203
1562624561157,453,203
1562624561194,454,203
1562624561223,455,202
1562624561270,456,203
1562624561303,457,203
1562624561353,458,203
1562624561385,459,204
1562624561427,460,203
1562624561462,461,202
1562624561495,462,200
1562624561544,463,190
1562624561577,464,180
1562624561626,465,162
1562624561658,466,144
1562624561702,467,125
1562624561735,468,125
1562624561822,469,125
1562624561851,470,125
1562624561867,471,125
1562624561897,472,125
1562624561930,473,125
1562624561975,474,125
1562624562006,475,125
1562624562039,476,126
1562624562091,477,126
1562624562121,478,126
1562624562166,479,125
1562624562198,480,125
1562624562247,481,125
1562624562282,482,125
1562624562324,483,125
1562624562358,484,125
1562624562393,485,125
1562624562438,486,125
